sRNA	mRNA	Score	Class	OrdinalRank	Program
micc	atoe	0.81994	0	24729	CopraRNA
rsex	cdar	0.81994	0	24730	CopraRNA
rpra	yciy	0.81993	0	24731	CopraRNA
glmz	yhin	0.81992	0	24732	CopraRNA
rpra	gmk	0.81992	0	24733	CopraRNA
chix	yhak	0.81991	0	24734	CopraRNA
cyar	ccmh	0.81991	0	24735	CopraRNA
micf	lpxh	0.81991	0	24736	CopraRNA
rsex	ykgj	0.81991	0	24737	CopraRNA
sgrs	mrda	0.81991	0	24738	CopraRNA
mcas	insq	0.8199	0	24739	CopraRNA
rybb	rffh	0.8199	0	24740	CopraRNA
rsex	tpx	0.81988	0	24741	CopraRNA
omra	pgrr	0.81987	0	24742	CopraRNA
mica	ogt	0.81986	0	24743	CopraRNA
rpra	cira	0.81986	0	24744	CopraRNA
micf	agac	0.81985	0	24745	CopraRNA
istr	hisi	0.81984	0	24746	CopraRNA
mcas	ybhc	0.81984	0	24747	CopraRNA
rydc	degp	0.81983	0	24748	CopraRNA
ryhb	bsma	0.81982	0	24749	CopraRNA
micc	recb	0.81981	0	24750	CopraRNA
fnrs	ygbl	0.8198	0	24751	CopraRNA
omrb	uxac	0.8198	0	24752	CopraRNA
oxys	ligb	0.8198	0	24753	CopraRNA
cyar	gltk	0.81976	0	24754	CopraRNA
istr	phni	0.81976	0	24755	CopraRNA
rpra	yddb	0.81973	0	24756	CopraRNA
ryhb	pspb	0.81972	0	24757	CopraRNA
fnrs	hyac	0.81969	0	24758	CopraRNA
micf	ycit	0.81968	0	24759	CopraRNA
arcz	ybdk	0.81967	0	24760	CopraRNA
gcvb	znta	0.81967	0	24761	CopraRNA
glmz	gspi	0.81967	0	24762	CopraRNA
omra	ydch	0.81963	0	24763	CopraRNA
arcz	insq	0.81962	0	24764	CopraRNA
micc	rsmj	0.81962	0	24765	CopraRNA
micf	yiam	0.81962	0	24766	CopraRNA
rybb	aspa	0.81961	0	24767	CopraRNA
sgrs	ybbj	0.81961	0	24768	CopraRNA
sgrs	yfce	0.81961	0	24769	CopraRNA
gcvb	flhc	0.8196	0	24770	CopraRNA
rsex	hyfe	0.8196	0	24771	CopraRNA
oxys	yijd	0.81957	0	24772	CopraRNA
sgrs	waaa	0.81956	0	24773	CopraRNA
spf	pflc	0.81956	0	24774	CopraRNA
omrb	gard	0.81955	0	24775	CopraRNA
oxys	ygge	0.81954	0	24776	CopraRNA
micc	rseb	0.81953	0	24777	CopraRNA
omrb	zape	0.81953	0	24778	CopraRNA
fnrs	yjhp	0.81951	0	24779	CopraRNA
mica	malm	0.8195	0	24780	CopraRNA
ryhb	glk	0.81949	0	24781	CopraRNA
micc	emre	0.81945	0	24782	CopraRNA
sgrs	yccf	0.81945	0	24783	CopraRNA
chix	rplm	0.81944	0	24784	CopraRNA
cyar	lldp	0.81944	0	24785	CopraRNA
cyar	yegp	0.81944	0	24786	CopraRNA
gcvb	ynce	0.81944	0	24787	CopraRNA
omra	hyi	0.81943	0	24788	CopraRNA
ryhb	prib	0.81942	0	24789	CopraRNA
glmz	lsrd	0.81938	0	24790	CopraRNA
rybb	ybit	0.81938	0	24791	CopraRNA
dsra	ytjc	0.81936	0	24792	CopraRNA
gcvb	bamd	0.81936	0	24793	CopraRNA
istr	uhpa	0.81936	0	24794	CopraRNA
omra	znub	0.81936	0	24795	CopraRNA
cyar	mdtc	0.81935	0	24796	CopraRNA
gcvb	ycho	0.81935	0	24797	CopraRNA
rybb	yeey	0.81934	0	24798	CopraRNA
rybb	ssua	0.81933	0	24799	CopraRNA
micf	gard	0.81932	0	24800	CopraRNA
rsex	yjia	0.81932	0	24801	CopraRNA
micc	oppc	0.81928	0	24802	CopraRNA
oxys	ygfz	0.81928	0	24803	CopraRNA
dsra	fixc	0.81926	0	24804	CopraRNA
dsra	metg	0.81925	0	24805	CopraRNA
dsra	yqja	0.81924	0	24806	CopraRNA
rydc	rbn	0.81924	0	24807	CopraRNA
dsra	iclr	0.81923	0	24808	CopraRNA
glmz	rpe	0.81923	0	24809	CopraRNA
sgrs	prlc	0.81923	0	24810	CopraRNA
glmz	yrbl	0.81922	0	24811	CopraRNA
rpra	fadd	0.81922	0	24812	CopraRNA
rybb	rpsn	0.81921	0	24813	CopraRNA
arcz	ynfm	0.81918	0	24814	CopraRNA
cyar	ecnb	0.81918	0	24815	CopraRNA
cyar	fece	0.81917	0	24816	CopraRNA
gcvb	trka	0.81917	0	24817	CopraRNA
mica	rpso	0.81917	0	24818	CopraRNA
rsex	muke	0.81916	0	24819	CopraRNA
mcas	entd	0.81914	0	24820	CopraRNA
mcas	pepq	0.81914	0	24821	CopraRNA
omra	glpc	0.81913	0	24822	CopraRNA
arcz	ycia	0.81912	0	24823	CopraRNA
omrb	hsdm	0.81911	0	24824	CopraRNA
rpra	fepd	0.81911	0	24825	CopraRNA
cyar	fimb	0.81905	0	24826	CopraRNA
fnrs	treb	0.81905	0	24827	CopraRNA
micc	ybhj	0.81905	0	24828	CopraRNA
chix	yjem	0.81904	0	24829	CopraRNA
mica	ydhv	0.81904	0	24830	CopraRNA
rpra	thim	0.81904	0	24831	CopraRNA
omra	pepa	0.81903	0	24832	CopraRNA
rpra	zapc	0.81902	0	24833	CopraRNA
spf	hemc	0.81902	0	24834	CopraRNA
fnrs	selb	0.81901	0	24835	CopraRNA
rsex	ydjf	0.81901	0	24836	CopraRNA
oxys	tort	0.81899	0	24837	CopraRNA
mcas	nary	0.81898	0	24838	CopraRNA
oxys	acef	0.81896	0	24839	CopraRNA
chix	nhoa	0.81895	0	24840	CopraRNA
cyar	purr	0.81895	0	24841	CopraRNA
fnrs	yhfu	0.81895	0	24842	CopraRNA
glmz	holc	0.81892	0	24843	CopraRNA
istr	rida	0.81891	0	24844	CopraRNA
rybb	cof	0.81884	0	24845	CopraRNA
rydc	phou	0.81884	0	24846	CopraRNA
spf	trps	0.81884	0	24847	CopraRNA
mica	glta	0.81883	0	24848	CopraRNA
micc	usha	0.81883	0	24849	CopraRNA
fnrs	panf	0.81882	0	24850	CopraRNA
omrb	dcus	0.81882	0	24851	CopraRNA
rybb	yibq	0.81882	0	24852	CopraRNA
istr	ysab	0.81879	0	24853	CopraRNA
rybb	fecb	0.81876	0	24854	CopraRNA
chix	fucu	0.81875	0	24855	CopraRNA
fnrs	yffb	0.81874	0	24856	CopraRNA
rybb	ybdr	0.81874	0	24857	CopraRNA
istr	cobt	0.81873	0	24858	CopraRNA
cyar	cred	0.81871	0	24859	CopraRNA
chix	grxa	0.8187	0	24860	CopraRNA
mica	fecb	0.8187	0	24861	CopraRNA
rsex	dnaj	0.81869	0	24862	CopraRNA
spf	hcha	0.81869	0	24863	CopraRNA
ryhb	yceh	0.81868	0	24864	CopraRNA
oxys	tufa	0.81866	0	24865	CopraRNA
omrb	zapa	0.81865	0	24866	CopraRNA
rpra	hoka	0.81865	0	24867	CopraRNA
rydc	cbrb	0.81865	0	24868	CopraRNA
chix	csde	0.81864	0	24869	CopraRNA
rsex	cynt	0.81864	0	24870	CopraRNA
rybb	nhar	0.81864	0	24871	CopraRNA
mcas	spea	0.81863	0	24872	CopraRNA
istr	psta	0.81862	0	24873	CopraRNA
rybb	rrrd	0.81862	0	24874	CopraRNA
rydc	yfaz	0.81862	0	24875	CopraRNA
spf	glpx	0.81862	0	24876	CopraRNA
arcz	flgf	0.81859	0	24877	CopraRNA
omrb	seld	0.81859	0	24878	CopraRNA
arcz	ybeu	0.81858	0	24879	CopraRNA
mcas	yeee	0.81857	0	24880	CopraRNA
mica	acrf	0.81857	0	24881	CopraRNA
oxys	thic	0.81857	0	24882	CopraRNA
micc	rluc	0.81854	0	24883	CopraRNA
omra	mog	0.81853	0	24884	CopraRNA
omra	acrz	0.81852	0	24885	CopraRNA
omrb	ldca	0.81852	0	24886	CopraRNA
omra	narw	0.81851	0	24887	CopraRNA
omrb	yehr	0.81851	0	24888	CopraRNA
rpra	ymdf	0.8185	0	24889	CopraRNA
omra	bfd	0.81848	0	24890	CopraRNA
sgrs	yeiq	0.81848	0	24891	CopraRNA
oxys	metq	0.81847	0	24892	CopraRNA
oxys	pntb	0.81847	0	24893	CopraRNA
gcvb	lptc	0.81846	0	24894	CopraRNA
chix	clpx	0.81845	0	24895	CopraRNA
cyar	yccm	0.81845	0	24896	CopraRNA
gcvb	glnd	0.81844	0	24897	CopraRNA
rsex	sapf	0.81844	0	24898	CopraRNA
rybb	yhaj	0.81843	0	24899	CopraRNA
mcas	elab	0.81842	0	24900	CopraRNA
rydc	glyq	0.81842	0	24901	CopraRNA
micc	rpsf	0.8184	0	24902	CopraRNA
micf	gnsb	0.8184	0	24903	CopraRNA
sgrs	ydib	0.8184	0	24904	CopraRNA
rpra	yjig	0.81839	0	24905	CopraRNA
cyar	ybga	0.81837	0	24906	CopraRNA
oxys	glpe	0.81837	0	24907	CopraRNA
omrb	livm	0.81836	0	24908	CopraRNA
ryhb	yech	0.81836	0	24909	CopraRNA
arcz	yrbg	0.81835	0	24910	CopraRNA
istr	marb	0.81834	0	24911	CopraRNA
mcas	waaa	0.81834	0	24912	CopraRNA
micc	cca	0.81833	0	24913	CopraRNA
fnrs	ybbp	0.81832	0	24914	CopraRNA
mica	holb	0.81831	0	24915	CopraRNA
oxys	acnb	0.81831	0	24916	CopraRNA
sgrs	otsb	0.8183	0	24917	CopraRNA
micf	mnmg	0.81829	0	24918	CopraRNA
oxys	ftsq	0.81829	0	24919	CopraRNA
rybb	lpxb	0.81829	0	24920	CopraRNA
mcas	yadg	0.81827	0	24921	CopraRNA
omra	yaer	0.81827	0	24922	CopraRNA
rpra	ygav	0.81824	0	24923	CopraRNA
micf	yhdp	0.81822	0	24924	CopraRNA
istr	yfhr	0.81821	0	24925	CopraRNA
ryhb	glta	0.8182	0	24926	CopraRNA
arcz	marr	0.81819	0	24927	CopraRNA
chix	kdgt	0.81819	0	24928	CopraRNA
micc	laci	0.81818	0	24929	CopraRNA
omra	safa	0.81818	0	24930	CopraRNA
fnrs	csga	0.81817	0	24931	CopraRNA
micc	lamb	0.81817	0	24932	CopraRNA
fnrs	bola	0.81816	0	24933	CopraRNA
mica	smpb	0.81813	0	24934	CopraRNA
arcz	yajc	0.81812	0	24935	CopraRNA
cyar	fabi	0.81812	0	24936	CopraRNA
dsra	msrb	0.8181	0	24937	CopraRNA
gcvb	plsb	0.81809	0	24938	CopraRNA
rpra	ydco	0.81808	0	24939	CopraRNA
rpra	rpsu	0.81807	0	24940	CopraRNA
rsex	ybgs	0.81806	0	24941	CopraRNA
oxys	tsr	0.81805	0	24942	CopraRNA
oxys	hsra	0.81802	0	24943	CopraRNA
ryhb	dsbg	0.81802	0	24944	CopraRNA
sgrs	yjeo	0.81799	0	24945	CopraRNA
oxys	rspb	0.81798	0	24946	CopraRNA
omrb	nrdd	0.81797	0	24947	CopraRNA
oxys	ugpa	0.81797	0	24948	CopraRNA
rpra	xyla	0.81797	0	24949	CopraRNA
dsra	yiee	0.81796	0	24950	CopraRNA
rpra	clsc	0.81796	0	24951	CopraRNA
micc	ydhx	0.81793	0	24952	CopraRNA
ryhb	dcus	0.81792	0	24953	CopraRNA
rydc	manx	0.81791	0	24954	CopraRNA
rydc	yqjg	0.81791	0	24955	CopraRNA
arcz	glnh	0.8179	0	24956	CopraRNA
rsex	hyi	0.8179	0	24957	CopraRNA
fnrs	sxy	0.81789	0	24958	CopraRNA
sgrs	frlb	0.81788	0	24959	CopraRNA
micc	gltl	0.81786	0	24960	CopraRNA
fnrs	recb	0.81785	0	24961	CopraRNA
rpra	brnq	0.81784	0	24962	CopraRNA
rsex	ygfs	0.81784	0	24963	CopraRNA
spf	yodb	0.81783	0	24964	CopraRNA
rybb	spec	0.81781	0	24965	CopraRNA
rybb	yedd	0.8178	0	24966	CopraRNA
gcvb	fabb	0.81779	0	24967	CopraRNA
mcas	lhr	0.81779	0	24968	CopraRNA
mica	rplu	0.81778	0	24969	CopraRNA
micc	mlra	0.81775	0	24970	CopraRNA
gcvb	yeak	0.81774	0	24971	CopraRNA
mcas	yiim	0.81774	0	24972	CopraRNA
micc	yeca	0.81774	0	24973	CopraRNA
rpra	wza	0.81774	0	24974	CopraRNA
rydc	xylb	0.81774	0	24975	CopraRNA
dsra	opgd	0.81772	0	24976	CopraRNA
rpra	nupc	0.81772	0	24977	CopraRNA
rydc	yjjg	0.81772	0	24978	CopraRNA
micc	hemn	0.81771	0	24979	CopraRNA
arcz	wecb	0.8177	0	24980	CopraRNA
rydc	dmsb	0.8177	0	24981	CopraRNA
gcvb	hofb	0.81769	0	24982	CopraRNA
rydc	arom	0.81767	0	24983	CopraRNA
rybb	rfbc	0.81766	0	24984	CopraRNA
rydc	cora	0.81765	0	24985	CopraRNA
micc	rard	0.81764	0	24986	CopraRNA
rpra	yciz	0.81764	0	24987	CopraRNA
omra	bssr	0.8176	0	24988	CopraRNA
arcz	hypa	0.81759	0	24989	CopraRNA
dsra	ybfa	0.81756	0	24990	CopraRNA
fnrs	tord	0.81756	0	24991	CopraRNA
istr	rlua	0.81755	0	24992	CopraRNA
cyar	wcab	0.81754	0	24993	CopraRNA
rpra	nikc	0.81754	0	24994	CopraRNA
arcz	hofn	0.81751	0	24995	CopraRNA
oxys	ybjd	0.8175	0	24996	CopraRNA
chix	pnuc	0.81749	0	24997	CopraRNA
glmz	sula	0.81749	0	24998	CopraRNA
oxys	lsrb	0.81749	0	24999	CopraRNA
rsex	insf1	0.81749	0	25000	CopraRNA
fnrs	rpss	0.81746	0	25001	CopraRNA
mcas	arom	0.81746	0	25002	CopraRNA
chix	clsc	0.81742	0	25003	CopraRNA
glmz	atpi	0.81741	0	25004	CopraRNA
istr	ytfk	0.81741	0	25005	CopraRNA
micf	ttca	0.8174	0	25006	CopraRNA
dsra	hmp	0.81737	0	25007	CopraRNA
rpra	yjgm	0.81737	0	25008	CopraRNA
dsra	purl	0.81735	0	25009	CopraRNA
dsra	sad	0.81735	0	25010	CopraRNA
gcvb	trmh	0.81734	0	25011	CopraRNA
rydc	aroh	0.81734	0	25012	CopraRNA
fnrs	bglg	0.81733	0	25013	CopraRNA
chix	fabd	0.81732	0	25014	CopraRNA
rsex	flgg	0.81732	0	25015	CopraRNA
gcvb	suhb	0.8173	0	25016	CopraRNA
spf	arne	0.81727	0	25017	CopraRNA
gcvb	nrfa	0.81725	0	25018	CopraRNA
chix	uvrb	0.81724	0	25019	CopraRNA
micf	nagc	0.81724	0	25020	CopraRNA
omrb	tkta	0.81724	0	25021	CopraRNA
sgrs	ydcs	0.81724	0	25022	CopraRNA
arcz	nrde	0.8172	0	25023	CopraRNA
rydc	yafd	0.8172	0	25024	CopraRNA
arcz	rnhb	0.81719	0	25025	CopraRNA
rpra	rpsh	0.81719	0	25026	CopraRNA
rybb	rple	0.81719	0	25027	CopraRNA
arcz	dmsb	0.81718	0	25028	CopraRNA
micc	deda	0.81718	0	25029	CopraRNA
rybb	mpl	0.81716	0	25030	CopraRNA
sgrs	ybiw	0.81716	0	25031	CopraRNA
chix	pspc	0.81715	0	25032	CopraRNA
istr	malg	0.81715	0	25033	CopraRNA
oxys	nade	0.81712	0	25034	CopraRNA
istr	mete	0.81711	0	25035	CopraRNA
sgrs	viaa	0.8171	0	25036	CopraRNA
glmz	yehy	0.81709	0	25037	CopraRNA
rybb	mipa	0.81708	0	25038	CopraRNA
glmz	tauc	0.81707	0	25039	CopraRNA
rydc	sbmc	0.81707	0	25040	CopraRNA
cyar	gspa	0.81706	0	25041	CopraRNA
sgrs	rpsk	0.81706	0	25042	CopraRNA
cyar	psie	0.81704	0	25043	CopraRNA
omrb	ydfc	0.81704	0	25044	CopraRNA
rybb	flgd	0.81703	0	25045	CopraRNA
rsex	yeii	0.81701	0	25046	CopraRNA
rybb	ygcu	0.81697	0	25047	CopraRNA
istr	rsga	0.81696	0	25048	CopraRNA
cyar	sela	0.81695	0	25049	CopraRNA
gcvb	tatd	0.81692	0	25050	CopraRNA
spf	ebgr	0.81692	0	25051	CopraRNA
rpra	yaaj	0.81689	0	25052	CopraRNA
gcvb	nuoh	0.81687	0	25053	CopraRNA
mcas	dmla	0.81687	0	25054	CopraRNA
micf	ydae	0.81687	0	25055	CopraRNA
mica	ydhl	0.81686	0	25056	CopraRNA
rsex	tsga	0.81686	0	25057	CopraRNA
mica	mdtl	0.81685	0	25058	CopraRNA
omra	hisb	0.81685	0	25059	CopraRNA
omra	rpsq	0.81685	0	25060	CopraRNA
micc	mazf	0.81684	0	25061	CopraRNA
omrb	baes	0.81684	0	25062	CopraRNA
chix	ynfh	0.81682	0	25063	CopraRNA
chix	yraq	0.8168	0	25064	CopraRNA
mica	kdpd	0.81679	0	25065	CopraRNA
glmz	ubib	0.81676	0	25066	CopraRNA
cyar	pgac	0.81675	0	25067	CopraRNA
mica	hofm	0.81674	0	25068	CopraRNA
mica	norv	0.81674	0	25069	CopraRNA
omra	ycha	0.8167	0	25070	CopraRNA
rsex	rpld	0.8167	0	25071	CopraRNA
chix	folp	0.81669	0	25072	CopraRNA
arcz	nadk	0.81668	0	25073	CopraRNA
dsra	topb	0.81667	0	25074	CopraRNA
mica	pfka	0.81666	0	25075	CopraRNA
mica	ycem	0.81666	0	25076	CopraRNA
mica	ppk	0.81664	0	25077	CopraRNA
mcas	glmu	0.81663	0	25078	CopraRNA
mica	yfif	0.81662	0	25079	CopraRNA
micc	bcse	0.81662	0	25080	CopraRNA
mcas	ydiv	0.8166	0	25081	CopraRNA
istr	fepb	0.81655	0	25082	CopraRNA
omra	ogt	0.81655	0	25083	CopraRNA
chix	fdhf	0.81653	0	25084	CopraRNA
rsex	emra	0.81652	0	25085	CopraRNA
mica	frmr	0.81651	0	25086	CopraRNA
oxys	ppsa	0.81651	0	25087	CopraRNA
rydc	nagb	0.81651	0	25088	CopraRNA
micc	trpc	0.81649	0	25089	CopraRNA
gcvb	lpxl	0.81648	0	25090	CopraRNA
chix	diaa	0.81646	0	25091	CopraRNA
chix	yadv	0.81646	0	25092	CopraRNA
ryhb	maly	0.81646	0	25093	CopraRNA
spf	yjhc	0.81645	0	25094	CopraRNA
cyar	yidq	0.81642	0	25095	CopraRNA
micf	tyra	0.81642	0	25096	CopraRNA
cyar	sbcc	0.81641	0	25097	CopraRNA
micc	flin	0.81641	0	25098	CopraRNA
rsex	hcha	0.81641	0	25099	CopraRNA
ryhb	dacc	0.81641	0	25100	CopraRNA
ryhb	zrap	0.81641	0	25101	CopraRNA
rpra	fada	0.8164	0	25102	CopraRNA
ryhb	yfco	0.8164	0	25103	CopraRNA
rydc	yeah	0.81638	0	25104	CopraRNA
glmz	trpr	0.81636	0	25105	CopraRNA
rpra	hybd	0.81636	0	25106	CopraRNA
arcz	chbg	0.81635	0	25107	CopraRNA
rpra	yceb	0.81635	0	25108	CopraRNA
dsra	recd	0.81633	0	25109	CopraRNA
spf	gltl	0.81632	0	25110	CopraRNA
cyar	sfsa	0.81631	0	25111	CopraRNA
gcvb	cusr	0.81629	0	25112	CopraRNA
glmz	pspf	0.81627	0	25113	CopraRNA
omra	rplo	0.81625	0	25114	CopraRNA
gcvb	yicc	0.81624	0	25115	CopraRNA
istr	phor	0.81624	0	25116	CopraRNA
sgrs	taud	0.81623	0	25117	CopraRNA
fnrs	flik	0.81622	0	25118	CopraRNA
istr	serc	0.81622	0	25119	CopraRNA
rybb	yebs	0.81622	0	25120	CopraRNA
arcz	carb	0.81621	0	25121	CopraRNA
arcz	rlmh	0.81621	0	25122	CopraRNA
micf	metc	0.81621	0	25123	CopraRNA
rsex	tils	0.81621	0	25124	CopraRNA
rydc	rbsd	0.81621	0	25125	CopraRNA
rybb	cysc	0.81619	0	25126	CopraRNA
rybb	yobh	0.81618	0	25127	CopraRNA
chix	prmb	0.81615	0	25128	CopraRNA
micc	ykgj	0.81614	0	25129	CopraRNA
oxys	murj	0.81614	0	25130	CopraRNA
sgrs	phes	0.81614	0	25131	CopraRNA
gcvb	ppsr	0.81613	0	25132	CopraRNA
rydc	gdha	0.81611	0	25133	CopraRNA
arcz	nikb	0.81609	0	25134	CopraRNA
oxys	ydgh	0.81609	0	25135	CopraRNA
rpra	yeay	0.81608	0	25136	CopraRNA
arcz	tsae	0.81607	0	25137	CopraRNA
fnrs	ysga	0.81607	0	25138	CopraRNA
arcz	tsab	0.81605	0	25139	CopraRNA
mcas	dsbb	0.81605	0	25140	CopraRNA
mcas	ygco	0.81604	0	25141	CopraRNA
gcvb	umph	0.81603	0	25142	CopraRNA
oxys	yidc	0.81603	0	25143	CopraRNA
ryhb	ycdx	0.81603	0	25144	CopraRNA
fnrs	nudb	0.81602	0	25145	CopraRNA
rybb	tpia	0.81601	0	25146	CopraRNA
spf	ptsi	0.81601	0	25147	CopraRNA
cyar	iap	0.816	0	25148	CopraRNA
micc	alx	0.81599	0	25149	CopraRNA
rsex	hybo	0.81599	0	25150	CopraRNA
ryhb	rzpq	0.81599	0	25151	CopraRNA
omrb	ybhr	0.81598	0	25152	CopraRNA
oxys	bioc	0.81598	0	25153	CopraRNA
ryhb	hupa	0.81597	0	25154	CopraRNA
fnrs	coda	0.81596	0	25155	CopraRNA
istr	ybef	0.81596	0	25156	CopraRNA
mcas	ygcn	0.81595	0	25157	CopraRNA
omra	inaa	0.81594	0	25158	CopraRNA
omrb	hisj	0.81594	0	25159	CopraRNA
gcvb	ansa	0.81593	0	25160	CopraRNA
oxys	poth	0.81593	0	25161	CopraRNA
arcz	yqhd	0.81592	0	25162	CopraRNA
mica	acrb	0.81591	0	25163	CopraRNA
micc	ybeu	0.81591	0	25164	CopraRNA
ryhb	yiht	0.81591	0	25165	CopraRNA
ryhb	dinb	0.8159	0	25166	CopraRNA
chix	malg	0.81589	0	25167	CopraRNA
fnrs	amtb	0.81589	0	25168	CopraRNA
cyar	ycjs	0.81588	0	25169	CopraRNA
glmz	lepa	0.81587	0	25170	CopraRNA
arcz	insg	0.81584	0	25171	CopraRNA
sgrs	ppic	0.81584	0	25172	CopraRNA
arcz	cpdb	0.81582	0	25173	CopraRNA
fnrs	lpte	0.81582	0	25174	CopraRNA
glmz	rem	0.81582	0	25175	CopraRNA
rsex	flie	0.81582	0	25176	CopraRNA
omra	glys	0.8158	0	25177	CopraRNA
omrb	nuoa	0.81578	0	25178	CopraRNA
ryhb	btur	0.81578	0	25179	CopraRNA
gcvb	nlpc	0.81577	0	25180	CopraRNA
rydc	rsxg	0.81575	0	25181	CopraRNA
sgrs	tola	0.81574	0	25182	CopraRNA
chix	yhdu	0.81569	0	25183	CopraRNA
omra	yjbt	0.81569	0	25184	CopraRNA
sgrs	flgm	0.81569	0	25185	CopraRNA
micf	eutq	0.81567	0	25186	CopraRNA
ryhb	ypfj	0.81567	0	25187	CopraRNA
mica	yggs	0.81566	0	25188	CopraRNA
rpra	lgot	0.81566	0	25189	CopraRNA
ryhb	ybhl	0.81566	0	25190	CopraRNA
glmz	yafc	0.81564	0	25191	CopraRNA
omra	arod	0.81564	0	25192	CopraRNA
oxys	ydcl	0.81563	0	25193	CopraRNA
omrb	tsr	0.81562	0	25194	CopraRNA
sgrs	yeig	0.81561	0	25195	CopraRNA
arcz	glng	0.81559	0	25196	CopraRNA
mica	murc	0.81558	0	25197	CopraRNA
glmz	gspd	0.81557	0	25198	CopraRNA
rybb	manx	0.81557	0	25199	CopraRNA
cyar	ldcc	0.81556	0	25200	CopraRNA
istr	ftsq	0.81555	0	25201	CopraRNA
mica	yajc	0.81554	0	25202	CopraRNA
oxys	flij	0.81554	0	25203	CopraRNA
istr	eptc	0.81551	0	25204	CopraRNA
istr	ydcl	0.81551	0	25205	CopraRNA
mica	yccs	0.81549	0	25206	CopraRNA
arcz	cmk	0.81548	0	25207	CopraRNA
ryhb	clpx	0.81545	0	25208	CopraRNA
fnrs	asna	0.81543	0	25209	CopraRNA
mcas	arnd	0.81543	0	25210	CopraRNA
mica	rpoz	0.81542	0	25211	CopraRNA
oxys	pcm	0.81542	0	25212	CopraRNA
arcz	xyle	0.81541	0	25213	CopraRNA
cyar	ydhb	0.81541	0	25214	CopraRNA
micc	tatc	0.8154	0	25215	CopraRNA
mica	tpia	0.81538	0	25216	CopraRNA
cyar	yhev	0.81535	0	25217	CopraRNA
micc	galp	0.81535	0	25218	CopraRNA
rydc	proa	0.81535	0	25219	CopraRNA
istr	thra	0.81534	0	25220	CopraRNA
arcz	thip	0.81533	0	25221	CopraRNA
spf	elaa	0.81532	0	25222	CopraRNA
arcz	yahg	0.81531	0	25223	CopraRNA
chix	trpa	0.81529	0	25224	CopraRNA
omrb	yjfl	0.81528	0	25225	CopraRNA
spf	nuoe	0.81527	0	25226	CopraRNA
cyar	succ	0.81526	0	25227	CopraRNA
gcvb	hrpa	0.81521	0	25228	CopraRNA
glmz	nuof	0.81521	0	25229	CopraRNA
micc	ygdi	0.81521	0	25230	CopraRNA
rydc	phoq	0.81521	0	25231	CopraRNA
cyar	lldr	0.8152	0	25232	CopraRNA
mica	narw	0.81519	0	25233	CopraRNA
chix	nage	0.81518	0	25234	CopraRNA
glmz	tsab	0.81516	0	25235	CopraRNA
cyar	ruva	0.81515	0	25236	CopraRNA
dsra	pept	0.81515	0	25237	CopraRNA
ryhb	alsc	0.81513	0	25238	CopraRNA
oxys	ygap	0.81512	0	25239	CopraRNA
rpra	amib	0.81512	0	25240	CopraRNA
rsex	phnn	0.8151	0	25241	CopraRNA
ryhb	hych	0.81509	0	25242	CopraRNA
chix	ybdk	0.81508	0	25243	CopraRNA
glmz	fbp	0.81508	0	25244	CopraRNA
rsex	uhpc	0.81508	0	25245	CopraRNA
rybb	ecpe	0.81506	0	25246	CopraRNA
rydc	tusd	0.81506	0	25247	CopraRNA
gcvb	hsdm	0.81505	0	25248	CopraRNA
oxys	nada	0.81501	0	25249	CopraRNA
dsra	sana	0.81497	0	25250	CopraRNA
micc	poth	0.81497	0	25251	CopraRNA
rybb	ybii	0.81497	0	25252	CopraRNA
oxys	rpos	0.81496	1	25253	CopraRNA
rydc	lrha	0.81495	0	25254	CopraRNA
mcas	sfsb	0.81494	0	25255	CopraRNA
glmz	yjtd	0.81492	0	25256	CopraRNA
rydc	ygfb	0.81492	0	25257	CopraRNA
rybb	recf	0.81491	0	25258	CopraRNA
glmz	puud	0.8149	0	25259	CopraRNA
rpra	beta	0.8149	0	25260	CopraRNA
sgrs	hoke	0.8149	0	25261	CopraRNA
istr	ybjn	0.81489	0	25262	CopraRNA
omrb	yccf	0.81489	0	25263	CopraRNA
ryhb	wecb	0.81489	0	25264	CopraRNA
micf	yqeh	0.81488	0	25265	CopraRNA
oxys	ytff	0.81488	0	25266	CopraRNA
rpra	ftsi	0.81486	0	25267	CopraRNA
istr	fdx	0.81485	0	25268	CopraRNA
omra	ygcs	0.81483	0	25269	CopraRNA
gcvb	cysa	0.81482	0	25270	CopraRNA
micc	ycit	0.81482	0	25271	CopraRNA
fnrs	ydhk	0.8148	0	25272	CopraRNA
mcas	alae	0.8148	0	25273	CopraRNA
fnrs	osmb	0.81479	0	25274	CopraRNA
ryhb	ybam	0.81479	0	25275	CopraRNA
cyar	yiaw	0.81478	0	25276	CopraRNA
glmz	mdtc	0.81478	0	25277	CopraRNA
omrb	ydco	0.81478	0	25278	CopraRNA
omrb	gatb	0.81476	0	25279	CopraRNA
rydc	rcsf	0.81475	0	25280	CopraRNA
spf	ygbj	0.81475	0	25281	CopraRNA
omrb	nirc	0.81473	0	25282	CopraRNA
fnrs	recx	0.81472	0	25283	CopraRNA
glmz	srlr	0.81472	0	25284	CopraRNA
sgrs	yage	0.81472	0	25285	CopraRNA
fnrs	ubib	0.81471	0	25286	CopraRNA
oxys	ptsh	0.81471	0	25287	CopraRNA
rybb	rlmg	0.81471	0	25288	CopraRNA
chix	pflb	0.8147	0	25289	CopraRNA
