sRNA	mRNA	Score	Class	OrdinalRank	Program
isar1	sll0594	0.73262	0	1565	IntaRNA
isar1	sll1464	0.73262	0	1566	IntaRNA
isar1	slr0309	0.73262	0	1567	IntaRNA
isar1	slr1658	0.73262	0	1568	IntaRNA
psrr1	sll1318	0.73262	0	1569	IntaRNA
psrr1	sll1824	0.73262	0	1570	IntaRNA
psrr1	slr0337	0.73262	0	1571	IntaRNA
isar1	sll0897	0.73154	0	1572	IntaRNA
psrr1	slr0662	0.73154	0	1573	IntaRNA
psrr1	slr1274	0.73154	0	1574	IntaRNA
psrr1	slr1364	0.73154	0	1575	IntaRNA
isar1	slr1418	0.73045	0	1576	IntaRNA
psrr1	sll0750	0.73045	0	1577	IntaRNA
psrr1	sll1098	0.73045	0	1578	IntaRNA
psrr1	sll1639	0.73045	0	1579	IntaRNA
psrr1	slr1220	0.73045	0	1580	IntaRNA
psrr1	slr1241	0.73045	0	1581	IntaRNA
isar1	sll0542	0.72935	0	1582	IntaRNA
isar1	sll1143	0.72935	0	1583	IntaRNA
isar1	sll1502	0.72935	0	1584	IntaRNA
isar1	sll1848	0.72935	0	1585	IntaRNA
isar1	slr1351	0.72935	0	1586	IntaRNA
isar1	slr1597	0.72935	0	1587	IntaRNA
isar1	slr1968	0.72935	0	1588	IntaRNA
psrr1	slr0421	0.72935	0	1589	IntaRNA
psrr1	slr1788	0.72935	0	1590	IntaRNA
psrr1	slr2115	0.72935	0	1591	IntaRNA
isar1	sll1630	0.72826	0	1592	IntaRNA
isar1	slr1805	0.72826	0	1593	IntaRNA
psrr1	sll0016	0.72826	0	1594	IntaRNA
psrr1	sll1450	0.72826	0	1595	IntaRNA
psrr1	sll1572	0.72826	0	1596	IntaRNA
psrr1	sll1761	0.72826	0	1597	IntaRNA
psrr1	slr0739	0.72826	0	1598	IntaRNA
psrr1	slr1735	0.72826	0	1599	IntaRNA
isar1	sll0703	0.72716	0	1600	IntaRNA
isar1	slr0587	0.72716	0	1601	IntaRNA
isar1	slr0819	0.72716	0	1602	IntaRNA
psrr1	sll0499	0.72716	0	1603	IntaRNA
psrr1	sll1106	0.72716	0	1604	IntaRNA
psrr1	sll1121	0.72716	0	1605	IntaRNA
psrr1	sll1350	0.72716	0	1606	IntaRNA
psrr1	slr0585	0.72716	0	1607	IntaRNA
isar1	slr1325	0.72606	0	1608	IntaRNA
isar1	ssr0759	0.72606	0	1609	IntaRNA
psrr1	sll1374	0.72606	0	1610	IntaRNA
psrr1	sll1418	0.72606	0	1611	IntaRNA
psrr1	slr0742	0.72606	0	1612	IntaRNA
psrr1	slr0765	0.72606	0	1613	IntaRNA
psrr1	slr2089	0.72606	0	1614	IntaRNA
isar1	sll0482	0.72496	0	1615	IntaRNA
isar1	sll0572	0.72496	0	1616	IntaRNA
isar1	sll1151	0.72496	0	1617	IntaRNA
isar1	sll1858	0.72496	0	1618	IntaRNA
isar1	slr0723	0.72496	0	1619	IntaRNA
isar1	slr1207	0.72496	0	1620	IntaRNA
isar1	slr1300	0.72496	0	1621	IntaRNA
psrr1	sll1671	0.72496	0	1622	IntaRNA
psrr1	slr0186	0.72496	0	1623	IntaRNA
psrr1	slr0260	0.72496	0	1624	IntaRNA
psrr1	slr0904	0.72496	0	1625	IntaRNA
isar1	sll0053	0.72385	0	1626	IntaRNA
isar1	sll0065	0.72385	0	1627	IntaRNA
isar1	sll0877	0.72385	0	1628	IntaRNA
isar1	sll0981	0.72385	0	1629	IntaRNA
psrr1	sll1006	0.72385	0	1630	IntaRNA
psrr1	sll1491	0.72385	0	1631	IntaRNA
psrr1	sll1814	0.72385	0	1632	IntaRNA
psrr1	slr0593	0.72385	0	1633	IntaRNA
isar1	sll0085	0.72274	0	1634	IntaRNA
isar1	sll0558	0.72274	0	1635	IntaRNA
isar1	sll1318	0.72274	0	1636	IntaRNA
isar1	sll1626	0.72274	0	1637	IntaRNA
isar1	slr0915	0.72274	0	1638	IntaRNA
isar1	slr1136	0.72274	0	1639	IntaRNA
psrr1	sll0078	0.72274	0	1640	IntaRNA
psrr1	sll0654	0.72274	0	1641	IntaRNA
psrr1	slr0591	0.72274	0	1642	IntaRNA
psrr1	slr1668	0.72274	0	1643	IntaRNA
psrr1	slr1969	0.72274	0	1644	IntaRNA
psrr1	slr2044	0.72274	0	1645	IntaRNA
isar1	sll0269	0.72163	0	1646	IntaRNA
isar1	sll1072	0.72163	0	1647	IntaRNA
isar1	sll1388	0.72163	0	1648	IntaRNA
isar1	slr1424	0.72163	0	1649	IntaRNA
psrr1	slr0017	0.72163	0	1650	IntaRNA
psrr1	slr1495	0.72163	0	1651	IntaRNA
isar1	sll1613	0.72051	0	1652	IntaRNA
isar1	slr0469	0.72051	0	1653	IntaRNA
isar1	slr1489	0.72051	0	1654	IntaRNA
isar1	slr1940	0.72051	0	1655	IntaRNA
psrr1	sll0590	0.72051	0	1656	IntaRNA
psrr1	sll0687	0.72051	0	1657	IntaRNA
psrr1	sll1064	0.72051	0	1658	IntaRNA
psrr1	slr0444	0.72051	0	1659	IntaRNA
psrr1	slr1452	0.72051	0	1660	IntaRNA
isar1	sll0794	0.71939	0	1661	IntaRNA
isar1	slr0809	0.71939	0	1662	IntaRNA
isar1	slr0879	0.71939	0	1663	IntaRNA
isar1	slr1037	0.71939	0	1664	IntaRNA
isar1	slr1044	0.71939	0	1665	IntaRNA
psrr1	sll0644	0.71939	0	1666	IntaRNA
isar1	sll0272	0.71827	0	1667	IntaRNA
isar1	sll0329	0.71827	0	1668	IntaRNA
isar1	sll1224	0.71827	0	1669	IntaRNA
isar1	sll1594	0.71827	0	1670	IntaRNA
isar1	slr1735	0.71827	0	1671	IntaRNA
psrr1	sll0614	0.71827	0	1672	IntaRNA
psrr1	sll1241	0.71827	0	1673	IntaRNA
isar1	sll0263	0.71715	0	1674	IntaRNA
isar1	slr0114	0.71715	0	1675	IntaRNA
isar1	slr0989	0.71715	0	1676	IntaRNA
psrr1	sll1395	0.71715	0	1677	IntaRNA
isar1	slr0363	0.71603	0	1678	IntaRNA
isar1	slr0646	0.71603	0	1679	IntaRNA
psrr1	sll1365	0.71603	0	1680	IntaRNA
psrr1	slr0473	0.71603	0	1681	IntaRNA
psrr1	slr0521	0.71603	0	1682	IntaRNA
psrr1	ssr2439	0.71603	0	1683	IntaRNA
isar1	slr1203	0.7149	0	1684	IntaRNA
psrr1	sll0319	0.7149	0	1685	IntaRNA
psrr1	sll1358	0.7149	0	1686	IntaRNA
psrr1	sll1457	0.7149	0	1687	IntaRNA
psrr1	sll1571	0.7149	0	1688	IntaRNA
psrr1	slr0692	0.7149	0	1689	IntaRNA
psrr1	slr1679	0.7149	0	1690	IntaRNA
psrr1	slr2027	0.7149	0	1691	IntaRNA
isar1	slr1517	0.71376	0	1692	IntaRNA
isar1	ssl1918	0.71376	0	1693	IntaRNA
psrr1	sll1713	0.71376	0	1694	IntaRNA
psrr1	slr1431	0.71376	0	1695	IntaRNA
psrr1	slr1454	0.71376	0	1696	IntaRNA
psrr1	slr1717	0.71376	0	1697	IntaRNA
isar1	sll1366	0.71263	0	1698	IntaRNA
isar1	slr0529	0.71263	0	1699	IntaRNA
isar1	slr1249	0.71263	0	1700	IntaRNA
psrr1	sll0178	0.71263	0	1701	IntaRNA
psrr1	sll0295	0.71263	0	1702	IntaRNA
psrr1	slr1300	0.71263	0	1703	IntaRNA
isar1	sll0280	0.71149	0	1704	IntaRNA
isar1	sll1206	0.71149	0	1705	IntaRNA
isar1	sll1821	0.71149	0	1706	IntaRNA
isar1	sll1905	0.71149	0	1707	IntaRNA
isar1	slr0351	0.71149	0	1708	IntaRNA
isar1	slr1218	0.71149	0	1709	IntaRNA
psrr1	sll0163	0.71149	0	1710	IntaRNA
isar1	sll0408	0.71035	0	1711	IntaRNA
isar1	sll1665	0.71035	0	1712	IntaRNA
isar1	slr0452	0.71035	1	1713	IntaRNA
psrr1	sll0459	0.71035	0	1714	IntaRNA
psrr1	sll0983	0.71035	0	1715	IntaRNA
psrr1	sll1354	0.71035	0	1716	IntaRNA
psrr1	sll1536	0.71035	0	1717	IntaRNA
psrr1	slr1720	0.71035	0	1718	IntaRNA
isar1	sll1703	0.70921	0	1719	IntaRNA
isar1	slr0112	0.70921	0	1720	IntaRNA
isar1	slr1064	0.70921	0	1721	IntaRNA
isar1	slr1878	0.70921	0	1722	IntaRNA
psrr1	sll1371	0.70921	0	1723	IntaRNA
psrr1	sll1561	0.70921	0	1724	IntaRNA
psrr1	slr0983	0.70921	0	1725	IntaRNA
psrr1	slr1363	0.70921	0	1726	IntaRNA
psrr1	slr1584	0.70921	0	1727	IntaRNA
psrr1	slr1708	0.70921	0	1728	IntaRNA
isar1	sll0469	0.70807	0	1729	IntaRNA
isar1	sll0739	0.70807	0	1730	IntaRNA
isar1	sll0899	0.70807	0	1731	IntaRNA
isar1	sll1530	0.70807	0	1732	IntaRNA
isar1	sll1961	0.70807	0	1733	IntaRNA
isar1	slr1032	0.70807	0	1734	IntaRNA
psrr1	sll1995	0.70807	0	1735	IntaRNA
psrr1	slr1644	0.70807	0	1736	IntaRNA
isar1	sll1772	0.70692	0	1737	IntaRNA
psrr1	sll0504	0.70692	0	1738	IntaRNA
psrr1	sll1109	0.70692	0	1739	IntaRNA
psrr1	sll1275	0.70692	0	1740	IntaRNA
psrr1	sll1369	0.70692	0	1741	IntaRNA
psrr1	sll1830	0.70692	0	1742	IntaRNA
psrr1	slr1114	0.70692	0	1743	IntaRNA
psrr1	slr1378	0.70692	0	1744	IntaRNA
psrr1	slr1492	0.70692	0	1745	IntaRNA
isar1	sll1577	0.70577	0	1746	IntaRNA
isar1	slr1841	0.70577	0	1747	IntaRNA
psrr1	sll0209	0.70577	0	1748	IntaRNA
psrr1	slr0064	0.70577	0	1749	IntaRNA
psrr1	slr0518	0.70577	0	1750	IntaRNA
psrr1	slr1119	0.70577	0	1751	IntaRNA
psrr1	slr2132	0.70577	0	1752	IntaRNA
isar1	sll0804	0.70461	0	1753	IntaRNA
isar1	sll1233	0.70461	0	1754	IntaRNA
isar1	sll1762	0.70461	0	1755	IntaRNA
isar1	sll2005	0.70461	0	1756	IntaRNA
isar1	slr0658	0.70461	0	1757	IntaRNA
isar1	slr1137	0.70461	0	1758	IntaRNA
psrr1	sll0337	0.70461	0	1759	IntaRNA
psrr1	sll0418	0.70461	0	1760	IntaRNA
psrr1	sll1428	0.70461	0	1761	IntaRNA
psrr1	slr0361	0.70461	0	1762	IntaRNA
psrr1	slr1305	0.70461	0	1763	IntaRNA
psrr1	slr1560	0.70461	0	1764	IntaRNA
psrr1	slr1639	0.70461	0	1765	IntaRNA
psrr1	slr1670	0.70461	0	1766	IntaRNA
isar1	sll0281	0.70346	0	1767	IntaRNA
isar1	sll1198	0.70346	0	1768	IntaRNA
isar1	sll1678	0.70346	0	1769	IntaRNA
isar1	slr2030	0.70346	0	1770	IntaRNA
psrr1	sll0804	0.70346	0	1771	IntaRNA
psrr1	sll1322	0.70346	0	1772	IntaRNA
psrr1	slr0452	0.70346	0	1773	IntaRNA
isar1	slr0079	0.7023	0	1774	IntaRNA
isar1	slr0148	0.7023	0	1775	IntaRNA
psrr1	sll0415	0.7023	0	1776	IntaRNA
psrr1	sll0563	0.7023	0	1777	IntaRNA
psrr1	sll0585	0.7023	0	1778	IntaRNA
psrr1	sll0648	0.7023	0	1779	IntaRNA
psrr1	sll0912	0.7023	0	1780	IntaRNA
psrr1	sll1003	0.7023	0	1781	IntaRNA
psrr1	slr1066	0.7023	0	1782	IntaRNA
psrr1	slr1165	0.7023	0	1783	IntaRNA
isar1	sll0590	0.70113	0	1784	IntaRNA
isar1	sll1913	0.70113	0	1785	IntaRNA
isar1	slr0875	0.70113	0	1786	IntaRNA
isar1	slr1871	0.70113	0	1787	IntaRNA
psrr1	sll0911	0.70113	0	1788	IntaRNA
psrr1	sll1951	0.70113	0	1789	IntaRNA
psrr1	slr0542	0.70113	0	1790	IntaRNA
psrr1	slr1426	0.70113	0	1791	IntaRNA
isar1	sll0179	0.69997	0	1792	IntaRNA
isar1	sll0461	0.69997	0	1793	IntaRNA
psrr1	sll0084	0.69997	0	1794	IntaRNA
psrr1	sll0505	0.69997	0	1795	IntaRNA
psrr1	sll1582	0.69997	0	1796	IntaRNA
psrr1	slr0376	0.69997	0	1797	IntaRNA
isar1	sll0300	0.6988	0	1798	IntaRNA
psrr1	sll0477	0.6988	0	1799	IntaRNA
psrr1	sll1807	0.6988	0	1800	IntaRNA
psrr1	slr0442	0.6988	0	1801	IntaRNA
psrr1	slr0482	0.6988	0	1802	IntaRNA
psrr1	slr1072	0.6988	0	1803	IntaRNA
psrr1	slr2111	0.6988	0	1804	IntaRNA
isar1	sll0002	0.69763	0	1805	IntaRNA
isar1	sll1064	0.69763	0	1806	IntaRNA
psrr1	sll0634	0.69763	0	1807	IntaRNA
psrr1	sll0819	0.69763	0	1808	IntaRNA
psrr1	sll1025	0.69763	0	1809	IntaRNA
psrr1	sll1452	0.69763	0	1810	IntaRNA
psrr1	sll1804	0.69763	0	1811	IntaRNA
psrr1	slr1789	0.69763	0	1812	IntaRNA
isar1	sll0402	0.69646	0	1813	IntaRNA
isar1	slr1124	0.69646	0	1814	IntaRNA
isar1	slr1538	0.69646	0	1815	IntaRNA
isar1	slr1592	0.69646	0	1816	IntaRNA
psrr1	sll0638	0.69646	0	1817	IntaRNA
psrr1	sll1284	0.69646	0	1818	IntaRNA
psrr1	sll1319	0.69646	0	1819	IntaRNA
psrr1	sll1667	0.69646	0	1820	IntaRNA
psrr1	slr0273	0.69646	0	1821	IntaRNA
psrr1	slr0550	0.69646	0	1822	IntaRNA
psrr1	slr2079	0.69646	0	1823	IntaRNA
isar1	sll1980	0.69528	0	1824	IntaRNA
isar1	slr0994	0.69528	0	1825	IntaRNA
isar1	slr1082	0.69528	0	1826	IntaRNA
isar1	slr1888	0.69528	0	1827	IntaRNA
psrr1	sll0257	0.69528	0	1828	IntaRNA
psrr1	sll0384	0.69528	0	1829	IntaRNA
psrr1	sll0772	0.69528	0	1830	IntaRNA
psrr1	sll0945	0.69528	0	1831	IntaRNA
psrr1	sll1906	0.69528	0	1832	IntaRNA
psrr1	slr1865	0.69528	0	1833	IntaRNA
psrr1	slr2030	0.69528	0	1834	IntaRNA
isar1	sll0031	0.69411	0	1835	IntaRNA
isar1	sll0550	0.69411	0	1836	IntaRNA
isar1	sll1191	0.69411	0	1837	IntaRNA
isar1	slr1340	0.69411	0	1838	IntaRNA
isar1	slr1900	0.69411	0	1839	IntaRNA
psrr1	sll1691	0.69411	0	1840	IntaRNA
isar1	sll0430	0.69293	0	1841	IntaRNA
isar1	sll0986	0.69293	0	1842	IntaRNA
isar1	sll0992	0.69293	0	1843	IntaRNA
isar1	sll1479	0.69293	0	1844	IntaRNA
isar1	slr0727	0.69293	0	1845	IntaRNA
isar1	slr1452	0.69293	0	1846	IntaRNA
psrr1	sll0625	0.69293	0	1847	IntaRNA
psrr1	sll0781	0.69293	0	1848	IntaRNA
psrr1	sll0864	0.69293	0	1849	IntaRNA
psrr1	sll0875	0.69293	0	1850	IntaRNA
psrr1	slr2062	0.69293	0	1851	IntaRNA
isar1	sll0985	0.69174	0	1852	IntaRNA
isar1	slr0456	0.69174	0	1853	IntaRNA
isar1	slr0958	0.69174	0	1854	IntaRNA
isar1	slr1331	0.69174	0	1855	IntaRNA
psrr1	sll0263	0.69174	0	1856	IntaRNA
psrr1	sll0784	0.69174	0	1857	IntaRNA
psrr1	sll1049	0.69174	0	1858	IntaRNA
psrr1	slr0574	0.69174	0	1859	IntaRNA
isar1	sll0945	0.69056	0	1860	IntaRNA
isar1	slr0937	0.69056	0	1861	IntaRNA
isar1	ssl2084	0.69056	0	1862	IntaRNA
psrr1	sll0227	0.69056	0	1863	IntaRNA
psrr1	sll0752	0.69056	0	1864	IntaRNA
psrr1	sll0851	0.69056	0	1865	IntaRNA
psrr1	sll1789	0.69056	0	1866	IntaRNA
psrr1	slr0400	0.69056	0	1867	IntaRNA
psrr1	slr0897	0.69056	0	1868	IntaRNA
psrr1	slr2144	0.69056	0	1869	IntaRNA
isar1	sll0135	0.68937	0	1870	IntaRNA
isar1	slr0439	0.68937	0	1871	IntaRNA
isar1	slr2122	0.68937	0	1872	IntaRNA
isar1	ssl0438	0.68937	0	1873	IntaRNA
psrr1	sll0420	0.68937	0	1874	IntaRNA
psrr1	sll1041	0.68937	0	1875	IntaRNA
psrr1	sll1455	0.68937	0	1876	IntaRNA
psrr1	slr0829	0.68937	0	1877	IntaRNA
psrr1	slr0942	0.68937	0	1878	IntaRNA
psrr1	slr1428	0.68937	0	1879	IntaRNA
psrr1	slr1911	0.68937	0	1880	IntaRNA
isar1	sll1573	0.68818	0	1881	IntaRNA
isar1	slr2132	0.68818	0	1882	IntaRNA
psrr1	sll0322	0.68818	0	1883	IntaRNA
psrr1	sll0729	0.68818	0	1884	IntaRNA
psrr1	sll1549	0.68818	0	1885	IntaRNA
psrr1	slr0820	0.68818	0	1886	IntaRNA
isar1	sll1276	0.68698	0	1887	IntaRNA
isar1	slr0700	0.68698	0	1888	IntaRNA
isar1	slr0741	0.68698	0	1889	IntaRNA
isar1	slr1925	0.68698	0	1890	IntaRNA
psrr1	sll1135	0.68698	0	1891	IntaRNA
psrr1	sll1632	0.68698	0	1892	IntaRNA
psrr1	slr1880	0.68698	0	1893	IntaRNA
psrr1	slr1956	0.68698	0	1894	IntaRNA
isar1	sll0864	0.68578	0	1895	IntaRNA
isar1	slr1674	0.68578	0	1896	IntaRNA
psrr1	sll0100	0.68578	0	1897	IntaRNA
psrr1	sll1658	0.68578	0	1898	IntaRNA
psrr1	slr0689	0.68578	0	1899	IntaRNA
isar1	sll1623	0.68458	0	1900	IntaRNA
psrr1	sll0829	0.68458	0	1901	IntaRNA
psrr1	sll1524	0.68458	0	1902	IntaRNA
psrr1	sll1546	0.68458	0	1903	IntaRNA
psrr1	slr1125	0.68458	0	1904	IntaRNA
psrr1	slr1498	0.68458	0	1905	IntaRNA
psrr1	slr1816	0.68458	0	1906	IntaRNA
isar1	sll1023	0.68338	0	1907	IntaRNA
isar1	sll1273	0.68338	0	1908	IntaRNA
isar1	sll1633	0.68338	0	1909	IntaRNA
psrr1	sll0051	0.68338	0	1910	IntaRNA
psrr1	sll1386	0.68338	0	1911	IntaRNA
psrr1	slr2004	0.68338	0	1912	IntaRNA
psrr1	ssl2749	0.68338	0	1913	IntaRNA
psrr1	sll0394	0.68218	0	1914	IntaRNA
psrr1	sll1209	0.68218	0	1915	IntaRNA
psrr1	sll1879	0.68218	0	1916	IntaRNA
psrr1	slr0378	0.68218	0	1917	IntaRNA
isar1	sll0066	0.68097	0	1918	IntaRNA
psrr1	slr0093	0.68097	0	1919	IntaRNA
psrr1	slr1347	0.68097	0	1920	IntaRNA
psrr1	slr1484	0.68097	0	1921	IntaRNA
psrr1	slr1617	0.68097	0	1922	IntaRNA
psrr1	slr1647	0.68097	0	1923	IntaRNA
isar1	sll1323	0.67976	0	1924	IntaRNA
isar1	slr1194	0.67976	0	1925	IntaRNA
isar1	slr1248	0.67976	0	1926	IntaRNA
isar1	slr1295	0.67976	0	1927	IntaRNA
isar1	slr1426	0.67976	0	1928	IntaRNA
isar1	slr1494	0.67976	0	1929	IntaRNA
psrr1	sll0520	0.67976	0	1930	IntaRNA
psrr1	sll0587	0.67976	0	1931	IntaRNA
psrr1	sll1717	0.67976	0	1932	IntaRNA
psrr1	slr1041	0.67976	0	1933	IntaRNA
isar1	sll0735	0.67855	0	1934	IntaRNA
isar1	slr1837	0.67855	0	1935	IntaRNA
psrr1	sll0210	0.67855	0	1936	IntaRNA
psrr1	sll1683	0.67855	0	1937	IntaRNA
psrr1	slr0440	0.67855	0	1938	IntaRNA
psrr1	slr0503	0.67855	0	1939	IntaRNA
psrr1	slr1083	0.67855	0	1940	IntaRNA
isar1	slr1521	0.67733	0	1941	IntaRNA
psrr1	sll0720	0.67733	0	1942	IntaRNA
psrr1	slr1882	0.67733	0	1943	IntaRNA
isar1	sll0092	0.67611	0	1944	IntaRNA
isar1	sll1409	0.67611	0	1945	IntaRNA
isar1	slr0707	0.67611	0	1946	IntaRNA
isar1	slr1519	0.67611	0	1947	IntaRNA
psrr1	sll0726	0.67611	0	1948	IntaRNA
psrr1	sll0738	0.67611	0	1949	IntaRNA
psrr1	sll1297	0.67611	0	1950	IntaRNA
psrr1	sll1316	0.67611	0	1951	IntaRNA
psrr1	sll1927	0.67611	0	1952	IntaRNA
psrr1	slr0449	0.67611	0	1953	IntaRNA
psrr1	slr1051	0.67611	0	1954	IntaRNA
isar1	sll0569	0.67489	0	1955	IntaRNA
isar1	sll1586	0.67489	0	1956	IntaRNA
isar1	slr1959	0.67489	0	1957	IntaRNA
psrr1	sll1502	0.67489	0	1958	IntaRNA
psrr1	slr0069	0.67489	0	1959	IntaRNA
psrr1	slr0594	0.67489	0	1960	IntaRNA
isar1	sll0444	0.67367	0	1961	IntaRNA
isar1	sll0586	0.67367	0	1962	IntaRNA
isar1	sll0802	0.67367	0	1963	IntaRNA
isar1	slr1142	0.67367	0	1964	IntaRNA
isar1	slr1821	0.67367	0	1965	IntaRNA
psrr1	sll0710	0.67367	0	1966	IntaRNA
psrr1	sll1504	0.67367	0	1967	IntaRNA
psrr1	sll1672	0.67367	0	1968	IntaRNA
psrr1	sll1816	0.67367	0	1969	IntaRNA
psrr1	sll1883	0.67367	0	1970	IntaRNA
psrr1	slr0151	0.67367	0	1971	IntaRNA
isar1	sll1109	0.67244	0	1972	IntaRNA
isar1	slr1261	0.67244	0	1973	IntaRNA
psrr1	sll0994	0.67244	0	1974	IntaRNA
psrr1	slr0455	0.67244	0	1975	IntaRNA
psrr1	slr0818	0.67244	0	1976	IntaRNA
psrr1	slr1103	0.67244	0	1977	IntaRNA
psrr1	slr1149	0.67244	0	1978	IntaRNA
psrr1	slr1429	0.67244	0	1979	IntaRNA
isar1	slr0033	0.67121	0	1980	IntaRNA
isar1	slr0983	0.67121	0	1981	IntaRNA
isar1	slr1098	0.67121	0	1982	IntaRNA
isar1	slr1585	0.67121	0	1983	IntaRNA
isar1	ssl3615	0.67121	0	1984	IntaRNA
psrr1	sll0284	0.67121	0	1985	IntaRNA
psrr1	sll2015	0.67121	0	1986	IntaRNA
psrr1	slr0149	0.67121	0	1987	IntaRNA
psrr1	slr0402	0.67121	0	1988	IntaRNA
psrr1	slr0652	0.67121	0	1989	IntaRNA
psrr1	slr0752	0.67121	0	1990	IntaRNA
psrr1	ssr2227	0.67121	0	1991	IntaRNA
isar1	sll0422	0.66998	0	1992	IntaRNA
isar1	sll1213	0.66998	0	1993	IntaRNA
isar1	sll1500	0.66998	0	1994	IntaRNA
isar1	sll1733	0.66998	0	1995	IntaRNA
isar1	slr0985	0.66998	0	1996	IntaRNA
psrr1	sll1833	0.66998	0	1997	IntaRNA
psrr1	slr0369	0.66998	0	1998	IntaRNA
psrr1	slr1710	0.66998	0	1999	IntaRNA
isar1	sll0445	0.66875	0	2000	IntaRNA
isar1	sll0689	0.66875	0	2001	IntaRNA
isar1	sll1730	0.66875	0	2002	IntaRNA
isar1	slr0603	0.66875	0	2003	IntaRNA
psrr1	sll0484	0.66875	0	2004	IntaRNA
psrr1	sll0609	0.66875	0	2005	IntaRNA
psrr1	sll0722	0.66875	0	2006	IntaRNA
psrr1	sll0810	0.66875	0	2007	IntaRNA
psrr1	sll0868	0.66875	0	2008	IntaRNA
psrr1	sll1258	0.66875	0	2009	IntaRNA
psrr1	slr0280	0.66875	0	2010	IntaRNA
psrr1	slr0565	0.66875	0	2011	IntaRNA
psrr1	slr1045	0.66875	0	2012	IntaRNA
psrr1	slr1261	0.66875	0	2013	IntaRNA
psrr1	slr1434	0.66875	0	2014	IntaRNA
isar1	sll0328	0.66751	0	2015	IntaRNA
isar1	sll0766	0.66751	0	2016	IntaRNA
isar1	sll1999	0.66751	0	2017	IntaRNA
isar1	slr0687	0.66751	0	2018	IntaRNA
isar1	slr0898	0.66751	0	2019	IntaRNA
psrr1	sll0712	0.66751	0	2020	IntaRNA
psrr1	sll1167	0.66751	0	2021	IntaRNA
psrr1	sll1526	0.66751	0	2022	IntaRNA
psrr1	slr0959	0.66751	0	2023	IntaRNA
isar1	sll1365	0.66627	0	2024	IntaRNA
isar1	slr0250	0.66627	0	2025	IntaRNA
isar1	slr0355	0.66627	0	2026	IntaRNA
psrr1	sll1454	0.66627	0	2027	IntaRNA
psrr1	slr1073	0.66627	0	2028	IntaRNA
isar1	sll1274	0.66503	0	2029	IntaRNA
isar1	sll1909	0.66503	0	2030	IntaRNA
psrr1	sll1486	0.66503	0	2031	IntaRNA
psrr1	sll1858	0.66503	0	2032	IntaRNA
psrr1	slr0530	0.66503	0	2033	IntaRNA
psrr1	slr0679	0.66503	0	2034	IntaRNA
psrr1	slr0891	0.66503	0	2035	IntaRNA
psrr1	sll0002	0.66379	0	2036	IntaRNA
psrr1	sll1085	0.66379	0	2037	IntaRNA
psrr1	sll1203	0.66379	0	2038	IntaRNA
psrr1	slr0925	0.66379	0	2039	IntaRNA
psrr1	slr1195	0.66379	0	2040	IntaRNA
psrr1	slr1224	0.66379	0	2041	IntaRNA
psrr1	slr1468	0.66379	0	2042	IntaRNA
isar1	sll1200	0.66254	0	2043	IntaRNA
isar1	sll1204	0.66254	0	2044	IntaRNA
isar1	sll1540	0.66254	0	2045	IntaRNA
isar1	slr0055	0.66254	0	2046	IntaRNA
isar1	slr0301	0.66254	0	2047	IntaRNA
isar1	slr2143	0.66254	0	2048	IntaRNA
psrr1	sll0876	0.66254	0	2049	IntaRNA
psrr1	slr0794	0.66254	0	2050	IntaRNA
psrr1	slr1820	0.66254	0	2051	IntaRNA
psrr1	ssr2972	0.66254	0	2052	IntaRNA
isar1	sll1336	0.66129	0	2053	IntaRNA
isar1	sll1676	0.66129	0	2054	IntaRNA
isar1	sll1814	0.66129	0	2055	IntaRNA
isar1	sll1875	0.66129	0	2056	IntaRNA
isar1	slr0066	0.66129	0	2057	IntaRNA
isar1	slr0748	0.66129	0	2058	IntaRNA
isar1	slr2108	0.66129	0	2059	IntaRNA
psrr1	slr1798	0.66129	0	2060	IntaRNA
isar1	sll0587	0.66004	0	2061	IntaRNA
isar1	slr0103	0.66004	0	2062	IntaRNA
isar1	slr0386	0.66004	0	2063	IntaRNA
isar1	slr0747	0.66004	0	2064	IntaRNA
isar1	slr1681	0.66004	0	2065	IntaRNA
psrr1	sll1272	0.66004	0	2066	IntaRNA
psrr1	sll1501	0.66004	0	2067	IntaRNA
psrr1	sll1902	0.66004	0	2068	IntaRNA
psrr1	slr0214	0.66004	0	2069	IntaRNA
psrr1	slr0750	0.66004	1	2070	IntaRNA
isar1	sll0026	0.65879	0	2071	IntaRNA
isar1	sll0508	0.65879	0	2072	IntaRNA
isar1	sll0573	0.65879	0	2073	IntaRNA
isar1	sll1159	0.65879	0	2074	IntaRNA
isar1	sll1456	0.65879	0	2075	IntaRNA
isar1	slr1407	0.65879	0	2076	IntaRNA
isar1	slr1523	0.65879	0	2077	IntaRNA
psrr1	sll0427	0.65879	0	2078	IntaRNA
psrr1	slr2130	0.65879	0	2079	IntaRNA
isar1	sll1377	0.65753	0	2080	IntaRNA
isar1	sll1499	0.65753	0	2081	IntaRNA
isar1	slr2007	0.65753	0	2082	IntaRNA
isar1	ssl2148	0.65753	0	2083	IntaRNA
psrr1	sll0244	0.65753	0	2084	IntaRNA
psrr1	sll0763	0.65753	0	2085	IntaRNA
psrr1	sll1163	0.65753	0	2086	IntaRNA
psrr1	sll1308	0.65753	0	2087	IntaRNA
psrr1	slr0161	0.65753	0	2088	IntaRNA
psrr1	slr0457	0.65753	0	2089	IntaRNA
