sRNA	mRNA	Score	Class	OrdinalRank	Program
isar1	sll1682	0.96544	0	1371	CopraRNA
isar1	sll0828	0.96528	0	1372	CopraRNA
isar1	sll0210	0.96526	0	1373	CopraRNA
isar1	slr1343	0.96525	0	1374	CopraRNA
isar1	sll1921	0.9652	0	1375	CopraRNA
isar1	slr1665	0.96503	0	1376	CopraRNA
isar1	sll1069	0.96502	0	1377	CopraRNA
psrr1	slr0293	0.96494	0	1378	CopraRNA
psrr1	slr1763	0.96493	0	1379	CopraRNA
isar1	sll1801	0.96483	0	1380	CopraRNA
isar1	sll0690	0.96481	0	1381	CopraRNA
isar1	slr0263	0.9648	0	1382	CopraRNA
psrr1	sll1291	0.96477	0	1383	CopraRNA
psrr1	sll0320	0.96476	0	1384	CopraRNA
psrr1	slr1236	0.96468	0	1385	CopraRNA
psrr1	sll1099	0.96452	0	1386	CopraRNA
psrr1	slr0009	0.9645	0	1387	CopraRNA
isar1	sll0980	0.96447	0	1388	CopraRNA
psrr1	sll0944	0.96442	0	1389	CopraRNA
isar1	sll1327	0.96441	0	1390	CopraRNA
isar1	sll1824	0.96436	0	1391	CopraRNA
isar1	sll0253	0.96427	0	1392	CopraRNA
psrr1	sll1939	0.96425	0	1393	CopraRNA
isar1	slr0156	0.96423	0	1394	CopraRNA
isar1	slr1879	0.96422	0	1395	CopraRNA
isar1	slr1176	0.96409	0	1396	CopraRNA
isar1	sll1732	0.96402	0	1397	CopraRNA
isar1	sll1737	0.96401	0	1398	CopraRNA
psrr1	slr0852	0.96399	0	1399	CopraRNA
isar1	slr0585	0.96395	0	1400	CopraRNA
isar1	sll0924	0.96387	0	1401	CopraRNA
psrr1	slr0752	0.96385	0	1402	CopraRNA
psrr1	sll0414	0.96375	0	1403	CopraRNA
isar1	slr0921	0.96367	0	1404	CopraRNA
isar1	slr0217	0.9636	0	1405	CopraRNA
psrr1	sll1614	0.96357	0	1406	CopraRNA
isar1	slr0346	0.96354	0	1407	CopraRNA
isar1	sll1483	0.96338	0	1408	CopraRNA
isar1	slr0643	0.96333	0	1409	CopraRNA
psrr1	slr1363	0.96326	0	1410	CopraRNA
psrr1	slr1704	0.96317	0	1411	CopraRNA
isar1	slr1223	0.9631	0	1412	CopraRNA
isar1	sll1348	0.96308	0	1413	CopraRNA
isar1	ssl2009	0.96306	0	1414	CopraRNA
isar1	sll1099	0.96296	0	1415	CopraRNA
psrr1	sml0001	0.96295	0	1416	CopraRNA
isar1	slr1931	0.96288	0	1417	CopraRNA
isar1	sll1825	0.96284	0	1418	CopraRNA
isar1	slr1272	0.96284	0	1419	CopraRNA
isar1	sll1852	0.9628	0	1420	CopraRNA
isar1	ssr0657	0.9628	0	1421	CopraRNA
isar1	sll1656	0.96278	0	1422	CopraRNA
psrr1	sll1905	0.96269	0	1423	CopraRNA
isar1	slr0879	0.96266	0	1424	CopraRNA
isar1	slr0692	0.96257	0	1425	CopraRNA
isar1	slr1721	0.96256	0	1426	CopraRNA
psrr1	sll1097	0.96251	0	1427	CopraRNA
isar1	sll1488	0.9624	0	1428	CopraRNA
isar1	slr1895	0.9624	0	1429	CopraRNA
isar1	sll0368	0.96237	0	1430	CopraRNA
psrr1	slr0479	0.96236	0	1431	CopraRNA
isar1	sll1623	0.96213	0	1432	CopraRNA
isar1	slr1970	0.96208	0	1433	CopraRNA
isar1	sll1387	0.96202	0	1434	CopraRNA
isar1	slr2088	0.96202	0	1435	CopraRNA
isar1	slr1051	0.96201	0	1436	CopraRNA
isar1	sll1362	0.96188	0	1437	CopraRNA
isar1	slr0447	0.96188	0	1438	CopraRNA
psrr1	sll1653	0.96186	0	1439	CopraRNA
isar1	sll1370	0.96183	0	1440	CopraRNA
psrr1	slr1968	0.96177	0	1441	CopraRNA
isar1	sll1573	0.96175	0	1442	CopraRNA
psrr1	sll0166	0.96168	0	1443	CopraRNA
isar1	slr0358	0.96165	0	1444	CopraRNA
psrr1	sll0572	0.96164	0	1445	CopraRNA
isar1	sll1580	0.96163	0	1446	CopraRNA
isar1	ssl2595	0.96162	0	1447	CopraRNA
isar1	sll0289	0.9616	0	1448	CopraRNA
isar1	ssr0390	0.9616	0	1449	CopraRNA
isar1	sll1639	0.96158	0	1450	CopraRNA
isar1	slr1319	0.96157	0	1451	CopraRNA
isar1	ssr1399	0.96141	0	1452	CopraRNA
psrr1	slr1907	0.96141	0	1453	CopraRNA
psrr1	sll0711	0.9614	0	1454	CopraRNA
psrr1	ssr1499	0.96133	0	1455	CopraRNA
isar1	sll1163	0.96129	0	1456	CopraRNA
psrr1	slr2049	0.96129	0	1457	CopraRNA
isar1	ssr1951	0.96123	0	1458	CopraRNA
isar1	sll1223	0.96121	0	1459	CopraRNA
isar1	sll1586	0.96105	0	1460	CopraRNA
psrr1	sll1912	0.96093	0	1461	CopraRNA
isar1	sll1495	0.96074	0	1462	CopraRNA
isar1	slr0679	0.96074	0	1463	CopraRNA
isar1	sll1299	0.96073	0	1464	CopraRNA
isar1	sll0286	0.9607	0	1465	CopraRNA
isar1	sll0643	0.96069	0	1466	CopraRNA
isar1	slr0197	0.96057	0	1467	CopraRNA
psrr1	slr1886	0.96053	0	1468	CopraRNA
isar1	sll0096	0.96045	0	1469	CopraRNA
isar1	sll1873	0.96043	0	1470	CopraRNA
psrr1	ssl3364	0.96043	0	1471	CopraRNA
psrr1	sll1031	0.96041	0	1472	CopraRNA
isar1	slr0301	0.96039	0	1473	CopraRNA
isar1	sll0721	0.96036	0	1474	CopraRNA
psrr1	slr1290	0.96034	0	1475	CopraRNA
psrr1	slr1087	0.96029	0	1476	CopraRNA
isar1	slr0323	0.96027	0	1477	CopraRNA
psrr1	sll1824	0.96019	0	1478	CopraRNA
isar1	sll1162	0.96006	0	1479	CopraRNA
psrr1	slr1942	0.96001	0	1480	CopraRNA
isar1	slr0898	0.96	0	1481	CopraRNA
isar1	slr1854	0.95989	0	1482	CopraRNA
isar1	sll0067	0.95984	0	1483	CopraRNA
isar1	slr1599	0.95978	0	1484	CopraRNA
psrr1	slr0952	0.95977	0	1485	CopraRNA
psrr1	sll1447	0.95972	0	1486	CopraRNA
isar1	sll0712	0.95971	0	1487	CopraRNA
isar1	sll0070	0.95963	0	1488	CopraRNA
isar1	slr0400	0.95954	0	1489	CopraRNA
isar1	sll1247	0.95951	0	1490	CopraRNA
psrr1	sll0535	0.95951	0	1491	CopraRNA
psrr1	sll1454	0.95948	0	1492	CopraRNA
isar1	slr0459	0.95933	0	1493	CopraRNA
isar1	sll2011	0.9592	0	1494	CopraRNA
isar1	slr1240	0.95918	0	1495	CopraRNA
isar1	slr1646	0.95917	0	1496	CopraRNA
isar1	sll1095	0.95905	0	1497	CopraRNA
isar1	sll1672	0.95895	0	1498	CopraRNA
psrr1	sll1317	0.95891	0	1499	CopraRNA
isar1	sll0837	0.95883	0	1500	CopraRNA
psrr1	sll1796	0.95874	0	1501	CopraRNA
psrr1	slr0853	0.95869	0	1502	CopraRNA
psrr1	slr1686	0.95868	0	1503	CopraRNA
psrr1	slr1503	0.95866	0	1504	CopraRNA
isar1	sll0735	0.95861	0	1505	CopraRNA
psrr1	sll1021	0.9585	0	1506	CopraRNA
isar1	slr0664	0.95847	0	1507	CopraRNA
psrr1	sll1620	0.95831	0	1508	CopraRNA
isar1	slr0406	0.9582	0	1509	CopraRNA
isar1	sll0018	0.95814	0	1510	CopraRNA
isar1	slr0655	0.95814	0	1511	CopraRNA
isar1	slr1493	0.95806	0	1512	CopraRNA
isar1	slr0038	0.95797	0	1513	CopraRNA
isar1	slr0016	0.95783	0	1514	CopraRNA
isar1	slr1426	0.95783	0	1515	CopraRNA
isar1	slr1403	0.9576	0	1516	CopraRNA
isar1	slr0476	0.95759	0	1517	CopraRNA
isar1	sll0066	0.95756	0	1518	CopraRNA
psrr1	sll1749a	0.95756	0	1519	CopraRNA
psrr1	slr2076	0.95755	0	1520	CopraRNA
psrr1	slr1647	0.95749	0	1521	CopraRNA
isar1	sll0733	0.95741	0	1522	CopraRNA
isar1	slr1918	0.95738	0	1523	CopraRNA
isar1	sll1804	0.95732	0	1524	CopraRNA
isar1	sll0983	0.95716	0	1525	CopraRNA
isar1	sll1184	0.95705	0	1526	CopraRNA
isar1	slr0813	0.95703	0	1527	CopraRNA
isar1	slr1859	0.95703	0	1528	CopraRNA
psrr1	slr0089	0.957	0	1529	CopraRNA
isar1	sll0361	0.95696	0	1530	CopraRNA
psrr1	slr0526	0.95693	0	1531	CopraRNA
isar1	slr1556	0.9567	0	1532	CopraRNA
psrr1	sll0067	0.95656	0	1533	CopraRNA
isar1	sll1894	0.95652	0	1534	CopraRNA
isar1	slr0971	0.95652	0	1535	CopraRNA
psrr1	slr0370	0.95651	0	1536	CopraRNA
psrr1	sll1751	0.95648	0	1537	CopraRNA
isar1	slr0021	0.95647	0	1538	CopraRNA
isar1	sll1502	0.95628	0	1539	CopraRNA
psrr1	sll1618	0.9562	0	1540	CopraRNA
isar1	slr0374	0.95613	0	1541	CopraRNA
psrr1	sll0577	0.95605	0	1542	CopraRNA
psrr1	slr1051	0.95603	0	1543	CopraRNA
isar1	sll0356	0.956	0	1544	CopraRNA
isar1	slr0592	0.95598	0	1545	CopraRNA
isar1	sll1356	0.95591	0	1546	CopraRNA
isar1	sll1599	0.95591	0	1547	CopraRNA
isar1	sll0792	0.95586	0	1548	CopraRNA
psrr1	ssr0102	0.95585	0	1549	CopraRNA
isar1	sll0738	0.95584	0	1550	CopraRNA
psrr1	slr0049	0.95573	0	1551	CopraRNA
isar1	slr0951	0.95571	0	1552	CopraRNA
psrr1	sll1940	0.95567	0	1553	CopraRNA
isar1	sll0071	0.95553	0	1554	CopraRNA
isar1	sll1815	0.9555	0	1555	CopraRNA
psrr1	sll1802	0.95545	0	1556	CopraRNA
isar1	sll0412	0.95543	0	1557	CopraRNA
psrr1	sll0921	0.95541	0	1558	CopraRNA
psrr1	sll1274	0.95536	0	1559	CopraRNA
psrr1	sll1598	0.95529	0	1560	CopraRNA
psrr1	slr1411	0.95529	0	1561	CopraRNA
psrr1	slr0899	0.95524	0	1562	CopraRNA
isar1	slr1590	0.95523	0	1563	CopraRNA
psrr1	sll1574	0.95513	0	1564	CopraRNA
isar1	sll1213	0.95503	0	1565	CopraRNA
isar1	slr1031	0.95503	0	1566	CopraRNA
psrr1	slr1324	0.95502	0	1567	CopraRNA
isar1	ssl3382	0.95488	0	1568	CopraRNA
isar1	sll0169	0.95487	0	1569	CopraRNA
psrr1	sll1911	0.95486	0	1570	CopraRNA
isar1	slr1362	0.95479	0	1571	CopraRNA
isar1	sll0623	0.95457	0	1572	CopraRNA
psrr1	sll1732	0.95453	0	1573	CopraRNA
psrr1	ssl0467	0.95453	0	1574	CopraRNA
isar1	slr0165	0.95436	0	1575	CopraRNA
isar1	slr0362	0.95427	0	1576	CopraRNA
isar1	slr0408	0.95419	0	1577	CopraRNA
psrr1	slr0363	0.95406	0	1578	CopraRNA
psrr1	sll0284	0.95401	0	1579	CopraRNA
psrr1	ssr2009	0.95399	0	1580	CopraRNA
psrr1	sll0270	0.95397	0	1581	CopraRNA
isar1	sll1432	0.95383	0	1582	CopraRNA
isar1	slr1777	0.9538	0	1583	CopraRNA
psrr1	slr0665	0.9538	0	1584	CopraRNA
isar1	sll1170	0.95371	0	1585	CopraRNA
psrr1	sll1032	0.95366	0	1586	CopraRNA
isar1	slr0733	0.95363	0	1587	CopraRNA
psrr1	ssl0020	0.9536	0	1588	CopraRNA
isar1	sll1545	0.95353	0	1589	CopraRNA
isar1	slr0823	0.95326	0	1590	CopraRNA
isar1	sll0529	0.95321	0	1591	CopraRNA
isar1	slr0053	0.95321	0	1592	CopraRNA
isar1	slr1165	0.95321	0	1593	CopraRNA
isar1	sll1028	0.95312	0	1594	CopraRNA
psrr1	sll1786	0.95298	0	1595	CopraRNA
psrr1	slr0366	0.95298	0	1596	CopraRNA
psrr1	ssl2971	0.95294	0	1597	CopraRNA
psrr1	slr0369	0.95292	0	1598	CopraRNA
psrr1	ssl2667	0.95292	0	1599	CopraRNA
isar1	slr1122	0.9529	0	1600	CopraRNA
isar1	slr1347	0.95277	0	1601	CopraRNA
isar1	slr2087	0.95273	0	1602	CopraRNA
isar1	slr1114	0.95255	0	1603	CopraRNA
psrr1	slr0161	0.95242	0	1604	CopraRNA
isar1	sll1557	0.95241	0	1605	CopraRNA
psrr1	sll0273	0.95241	0	1606	CopraRNA
isar1	sll0039	0.95238	0	1607	CopraRNA
isar1	sll0916	0.95237	0	1608	CopraRNA
psrr1	slr0813	0.9523	0	1609	CopraRNA
psrr1	slr1974	0.95227	0	1610	CopraRNA
isar1	ssl0546	0.95225	0	1611	CopraRNA
isar1	slr1626	0.95222	0	1612	CopraRNA
isar1	slr1130	0.95221	0	1613	CopraRNA
isar1	sll1906	0.95214	0	1614	CopraRNA
isar1	slr1476	0.95203	0	1615	CopraRNA
isar1	slr0633	0.95201	0	1616	CopraRNA
psrr1	slr1962	0.95192	0	1617	CopraRNA
isar1	sll0409	0.95172	0	1618	CopraRNA
isar1	sll1816	0.95169	0	1619	CopraRNA
psrr1	sll0103	0.95147	0	1620	CopraRNA
psrr1	slr1055	0.95136	0	1621	CopraRNA
isar1	slr1658	0.95133	0	1622	CopraRNA
isar1	slr1207	0.95121	0	1623	CopraRNA
psrr1	slr0730	0.95104	0	1624	CopraRNA
isar1	sll1608	0.95092	0	1625	CopraRNA
isar1	slr2099	0.95087	0	1626	CopraRNA
isar1	slr0309	0.95058	0	1627	CopraRNA
isar1	sll0649	0.95043	0	1628	CopraRNA
isar1	slr1002	0.95038	0	1629	CopraRNA
isar1	slr0786	0.9503	0	1630	CopraRNA
isar1	slr0090	0.95024	0	1631	CopraRNA
isar1	slr0328	0.95013	0	1632	CopraRNA
psrr1	slr0883	0.95012	0	1633	CopraRNA
isar1	sll0372	0.95006	0	1634	CopraRNA
isar1	slr1598	0.95005	0	1635	CopraRNA
isar1	sll0939	0.9499	0	1636	CopraRNA
isar1	slr1734	0.9499	0	1637	CopraRNA
psrr1	slr1764	0.94988	0	1638	CopraRNA
psrr1	sll0487	0.94985	0	1639	CopraRNA
isar1	sll0228	0.94973	0	1640	CopraRNA
isar1	sll1883	0.94971	0	1641	CopraRNA
psrr1	slr1540	0.94966	0	1642	CopraRNA
isar1	sll1258	0.9496	0	1643	CopraRNA
isar1	sll0314	0.94959	0	1644	CopraRNA
psrr1	slr1790	0.94947	0	1645	CopraRNA
psrr1	slr1474	0.94946	0	1646	CopraRNA
psrr1	sll0616	0.9494	0	1647	CopraRNA
psrr1	ssl0788	0.94936	0	1648	CopraRNA
psrr1	slr1818	0.94935	0	1649	CopraRNA
psrr1	sll0192	0.94933	0	1650	CopraRNA
isar1	sll1479	0.94929	0	1651	CopraRNA
isar1	sll0659	0.94925	0	1652	CopraRNA
isar1	ssl2717	0.94925	0	1653	CopraRNA
isar1	slr0593	0.9492	0	1654	CopraRNA
psrr1	sll1725	0.94917	0	1655	CopraRNA
psrr1	slr2046	0.94902	0	1656	CopraRNA
isar1	sll1491	0.94894	0	1657	CopraRNA
psrr1	slr0958	0.94892	0	1658	CopraRNA
psrr1	ssr2611	0.94878	0	1659	CopraRNA
isar1	sll0078	0.94877	0	1660	CopraRNA
isar1	sll0189	0.94877	0	1661	CopraRNA
psrr1	slr0729	0.94872	0	1662	CopraRNA
isar1	slr1742	0.94869	0	1663	CopraRNA
isar1	sll1180	0.94866	0	1664	CopraRNA
isar1	slr0209	0.9486	0	1665	CopraRNA
psrr1	sll1285	0.94851	0	1666	CopraRNA
isar1	slr1564	0.94839	0	1667	CopraRNA
psrr1	sll0525	0.9483	0	1668	CopraRNA
psrr1	sll1352	0.94829	0	1669	CopraRNA
psrr1	slr1929	0.94818	0	1670	CopraRNA
isar1	sll0639	0.94815	0	1671	CopraRNA
isar1	slr1098	0.94814	0	1672	CopraRNA
isar1	slr1003	0.94809	0	1673	CopraRNA
isar1	slr0889	0.94794	0	1674	CopraRNA
psrr1	sll1084	0.94794	0	1675	CopraRNA
isar1	slr0820	0.94788	0	1676	CopraRNA
isar1	sll1667	0.94768	0	1677	CopraRNA
isar1	slr0605	0.94757	0	1678	CopraRNA
isar1	sll1423	0.94754	0	1679	CopraRNA
psrr1	slr1365	0.94753	0	1680	CopraRNA
psrr1	slr0346	0.94744	0	1681	CopraRNA
isar1	slr1431	0.94735	0	1682	CopraRNA
psrr1	slr1608	0.9473	0	1683	CopraRNA
isar1	slr0361	0.9471	0	1684	CopraRNA
isar1	sll0135	0.94709	0	1685	CopraRNA
isar1	slr0020	0.94708	0	1686	CopraRNA
psrr1	slr0575	0.94707	0	1687	CopraRNA
psrr1	sll1726	0.94693	0	1688	CopraRNA
psrr1	slr0456	0.94685	0	1689	CopraRNA
isar1	sll1039	0.94681	0	1690	CopraRNA
isar1	sll1144	0.9468	0	1691	CopraRNA
isar1	sll1185	0.94673	0	1692	CopraRNA
isar1	slr1393	0.94673	0	1693	CopraRNA
psrr1	sll0744	0.94666	0	1694	CopraRNA
psrr1	sll1124	0.94664	0	1695	CopraRNA
psrr1	slr0904	0.94664	0	1696	CopraRNA
isar1	slr0148	0.94659	0	1697	CopraRNA
isar1	sll1663	0.94657	0	1698	CopraRNA
isar1	slr1348	0.94649	0	1699	CopraRNA
psrr1	slr1119	0.94645	0	1700	CopraRNA
psrr1	slr1195	0.94641	0	1701	CopraRNA
psrr1	sll1221	0.94636	0	1702	CopraRNA
psrr1	slr1777	0.94636	0	1703	CopraRNA
isar1	sll0899	0.94632	0	1704	CopraRNA
psrr1	slr0086	0.94631	0	1705	CopraRNA
psrr1	sll1934	0.94617	0	1706	CopraRNA
isar1	slr1651	0.94616	0	1707	CopraRNA
psrr1	slr0845	0.94616	0	1708	CopraRNA
isar1	sll0654	0.94605	0	1709	CopraRNA
psrr1	slr1755	0.94602	0	1710	CopraRNA
psrr1	sll1180	0.94601	0	1711	CopraRNA
isar1	sll0330	0.94593	0	1712	CopraRNA
isar1	ssl2084	0.94584	0	1713	CopraRNA
psrr1	slr1638	0.94583	0	1714	CopraRNA
psrr1	slr0827	0.9456	0	1715	CopraRNA
psrr1	slr1928	0.9456	0	1716	CopraRNA
psrr1	slr0477	0.94554	0	1717	CopraRNA
psrr1	slr0628	0.94546	0	1718	CopraRNA
isar1	sll0402	0.94541	0	1719	CopraRNA
isar1	sll0069	0.94523	0	1720	CopraRNA
psrr1	slr0348	0.94522	0	1721	CopraRNA
psrr1	sll1204	0.94509	0	1722	CopraRNA
isar1	slr1656	0.94506	0	1723	CopraRNA
psrr1	sll0376	0.94504	0	1724	CopraRNA
isar1	sll1326	0.94503	0	1725	CopraRNA
isar1	sll0644	0.94492	0	1726	CopraRNA
psrr1	slr0095	0.94489	0	1727	CopraRNA
isar1	slr1776	0.94487	0	1728	CopraRNA
psrr1	sll1005	0.94483	0	1729	CopraRNA
isar1	slr1138	0.94477	0	1730	CopraRNA
isar1	slr1274	0.94474	0	1731	CopraRNA
isar1	ssr2551	0.94474	0	1732	CopraRNA
isar1	slr0446	0.94464	0	1733	CopraRNA
isar1	sll0947	0.94462	0	1734	CopraRNA
psrr1	slr1516	0.94452	0	1735	CopraRNA
isar1	sll0136	0.94451	0	1736	CopraRNA
psrr1	sll1441	0.9443	0	1737	CopraRNA
isar1	slr0009	0.94425	0	1738	CopraRNA
isar1	slr0985	0.94419	0	1739	CopraRNA
isar1	sll1096	0.94414	0	1740	CopraRNA
isar1	slr1945	0.94414	0	1741	CopraRNA
isar1	sll0910	0.94395	0	1742	CopraRNA
isar1	sll0226	0.94388	0	1743	CopraRNA
isar1	sll0410	0.94388	0	1744	CopraRNA
psrr1	slr1652	0.94388	0	1745	CopraRNA
isar1	sll0281	0.94384	0	1746	CopraRNA
psrr1	sll1722	0.94384	0	1747	CopraRNA
isar1	sll0784	0.94365	0	1748	CopraRNA
isar1	slr1506	0.94351	0	1749	CopraRNA
isar1	slr1509	0.94348	0	1750	CopraRNA
isar1	sll0482	0.94345	0	1751	CopraRNA
isar1	slr1803	0.94344	0	1752	CopraRNA
psrr1	sll1191	0.94344	0	1753	CopraRNA
isar1	slr2082	0.9433	0	1754	CopraRNA
isar1	sll1237	0.94322	0	1755	CopraRNA
isar1	slr2089	0.94321	0	1756	CopraRNA
isar1	sll0938	0.94304	0	1757	CopraRNA
isar1	slr1045	0.94283	0	1758	CopraRNA
psrr1	sll0018	0.9428	0	1759	CopraRNA
isar1	sll1582	0.94266	0	1760	CopraRNA
isar1	slr0325	0.94257	0	1761	CopraRNA
isar1	sll0480	0.94254	0	1762	CopraRNA
isar1	slr1052	0.94251	0	1763	CopraRNA
isar1	ssl0467	0.94248	0	1764	CopraRNA
isar1	ssr2554	0.94239	0	1765	CopraRNA
psrr1	sll0827	0.9422	0	1766	CopraRNA
psrr1	slr1340	0.9422	0	1767	CopraRNA
isar1	sll1743	0.94212	0	1768	CopraRNA
isar1	slr2000	0.94211	0	1769	CopraRNA
psrr1	slr0962	0.94198	0	1770	CopraRNA
isar1	sll0194	0.94174	0	1771	CopraRNA
isar1	sll1057	0.94159	0	1772	CopraRNA
isar1	sll1127	0.94157	0	1773	CopraRNA
isar1	slr1849	0.94145	0	1774	CopraRNA
isar1	sll0998	0.94144	0	1775	CopraRNA
isar1	sll1655	0.94131	0	1776	CopraRNA
isar1	slr0457	0.9413	0	1777	CopraRNA
isar1	sll0148	0.94122	0	1778	CopraRNA
isar1	slr0001	0.94119	0	1779	CopraRNA
isar1	slr0444	0.94115	0	1780	CopraRNA
psrr1	slr1702	0.94113	0	1781	CopraRNA
isar1	sll0759	0.94089	0	1782	CopraRNA
isar1	sll0072	0.94082	0	1783	CopraRNA
psrr1	slr0823	0.94071	0	1784	CopraRNA
isar1	slr0488	0.94069	0	1785	CopraRNA
isar1	ssl0564	0.94066	0	1786	CopraRNA
isar1	sll0336	0.94065	0	1787	CopraRNA
psrr1	sll1159	0.94059	0	1788	CopraRNA
psrr1	slr1215	0.94055	0	1789	CopraRNA
isar1	sll1911	0.94053	0	1790	CopraRNA
isar1	slr0884	0.94045	0	1791	CopraRNA
psrr1	slr0838	0.9403	0	1792	CopraRNA
isar1	slr0394	0.94026	0	1793	CopraRNA
psrr1	slr0050	0.94012	0	1794	CopraRNA
psrr1	slr0084	0.94011	0	1795	CopraRNA
isar1	sll0927	0.93996	0	1796	CopraRNA
psrr1	slr0373	0.93995	0	1797	CopraRNA
psrr1	slr0605	0.93994	0	1798	CopraRNA
psrr1	slr1800	0.9398	0	1799	CopraRNA
isar1	slr1042	0.9396	0	1800	CopraRNA
psrr1	sll1949	0.93951	0	1801	CopraRNA
isar1	sll1809	0.93933	0	1802	CopraRNA
isar1	slr1434	0.93926	0	1803	CopraRNA
isar1	sll1477	0.93921	0	1804	CopraRNA
psrr1	ssl3044	0.93898	0	1805	CopraRNA
psrr1	sll1553	0.93895	0	1806	CopraRNA
psrr1	ssr1114	0.93891	0	1807	CopraRNA
isar1	sll0590	0.9389	0	1808	CopraRNA
isar1	sll1704	0.93878	0	1809	CopraRNA
psrr1	sll1121	0.93867	0	1810	CopraRNA
isar1	slr0835	0.93865	0	1811	CopraRNA
psrr1	sll1002	0.93862	0	1812	CopraRNA
isar1	slr1910	0.93859	0	1813	CopraRNA
psrr1	sll1558	0.93858	0	1814	CopraRNA
psrr1	ssl1498	0.93851	0	1815	CopraRNA
isar1	slr1001	0.9385	0	1816	CopraRNA
isar1	sll1251	0.93844	0	1817	CopraRNA
psrr1	slr0059	0.93844	0	1818	CopraRNA
isar1	sll1002	0.93843	0	1819	CopraRNA
isar1	sll1135	0.93837	0	1820	CopraRNA
isar1	slr0415	0.93835	0	1821	CopraRNA
isar1	slr0473	0.9383	0	1822	CopraRNA
isar1	ssr2843	0.93824	0	1823	CopraRNA
psrr1	sll1498	0.93814	0	1824	CopraRNA
psrr1	sll1363	0.93798	0	1825	CopraRNA
psrr1	ssl0601	0.93798	0	1826	CopraRNA
psrr1	sll0060	0.93795	0	1827	CopraRNA
isar1	sll0249	0.93794	0	1828	CopraRNA
psrr1	slr0974	0.9379	0	1829	CopraRNA
isar1	ssl1255	0.93789	0	1830	CopraRNA
isar1	slr1097	0.93785	0	1831	CopraRNA
isar1	slr0955	0.93781	0	1832	CopraRNA
psrr1	slr0947	0.93776	0	1833	CopraRNA
psrr1	ssl3291	0.93776	0	1834	CopraRNA
psrr1	sll0328	0.93759	0	1835	CopraRNA
isar1	sll0855	0.93757	0	1836	CopraRNA
psrr1	slr0269	0.93757	0	1837	CopraRNA
psrr1	sll0198	0.93756	0	1838	CopraRNA
isar1	slr0395	0.9375	0	1839	CopraRNA
isar1	slr1744	0.93747	0	1840	CopraRNA
isar1	slr0878	0.93741	0	1841	CopraRNA
isar1	sll0273	0.93738	0	1842	CopraRNA
isar1	slr0930	0.93732	0	1843	CopraRNA
isar1	sll0493	0.93728	0	1844	CopraRNA
isar1	slr0280	0.93723	0	1845	CopraRNA
psrr1	sll1691	0.93719	0	1846	CopraRNA
psrr1	slr0743a	0.93718	0	1847	CopraRNA
isar1	slr0063	0.93717	0	1848	CopraRNA
isar1	sll1577	0.93715	0	1849	CopraRNA
psrr1	sll0170	0.93713	0	1850	CopraRNA
psrr1	slr1966	0.93711	0	1851	CopraRNA
isar1	slr1219	0.93709	0	1852	CopraRNA
psrr1	slr2128	0.93705	0	1853	CopraRNA
isar1	slr1597	0.93703	0	1854	CopraRNA
isar1	slr0847	0.937	0	1855	CopraRNA
isar1	slr1291	0.937	0	1856	CopraRNA
isar1	sll1869	0.93698	0	1857	CopraRNA
isar1	sll0751	0.93683	0	1858	CopraRNA
psrr1	slr0808	0.93682	0	1859	CopraRNA
isar1	sll0477	0.93675	0	1860	CopraRNA
isar1	slr0713	0.93666	0	1861	CopraRNA
isar1	slr0964	0.93665	0	1862	CopraRNA
isar1	slr0549	0.93663	0	1863	CopraRNA
psrr1	sll0772	0.93659	0	1864	CopraRNA
isar1	sll0051	0.9365	0	1865	CopraRNA
isar1	slr1678	0.9365	0	1866	CopraRNA
psrr1	sll0210	0.93645	0	1867	CopraRNA
isar1	sll0381	0.93641	0	1868	CopraRNA
psrr1	slr0014	0.93632	0	1869	CopraRNA
isar1	slr0345	0.93629	0	1870	CopraRNA
psrr1	slr0989	0.93623	0	1871	CopraRNA
isar1	slr0596	0.93619	0	1872	CopraRNA
psrr1	slr1919	0.93616	0	1873	CopraRNA
isar1	slr0650	0.93613	0	1874	CopraRNA
isar1	slr0989	0.93611	0	1875	CopraRNA
isar1	slr2047	0.93611	0	1876	CopraRNA
isar1	slr1549	0.93609	0	1877	CopraRNA
psrr1	slr0698	0.93608	0	1878	CopraRNA
isar1	slr0793	0.93606	0	1879	CopraRNA
isar1	slr1209	0.93605	0	1880	CopraRNA
psrr1	slr1002	0.93586	0	1881	CopraRNA
isar1	sll0506	0.93574	0	1882	CopraRNA
isar1	slr0870	0.93564	0	1883	CopraRNA
isar1	slr0904	0.93561	0	1884	CopraRNA
isar1	slr0231	0.93545	0	1885	CopraRNA
psrr1	slr0937	0.93543	0	1886	CopraRNA
isar1	sll1571	0.93537	0	1887	CopraRNA
psrr1	sll0849	0.93537	0	1888	CopraRNA
psrr1	slr1731	0.93533	0	1889	CopraRNA
psrr1	sll1056	0.9353	0	1890	CopraRNA
isar1	sll0301	0.93508	0	1891	CopraRNA
isar1	sll0362	0.93506	0	1892	CopraRNA
psrr1	slr0036	0.93502	0	1893	CopraRNA
psrr1	slr1295	0.93501	0	1894	CopraRNA
isar1	slr0502	0.93489	0	1895	CopraRNA
isar1	sll1624	0.93482	0	1896	CopraRNA
isar1	slr1101	0.93475	0	1897	CopraRNA
isar1	sll1946	0.9347	0	1898	CopraRNA
