sRNA	mRNA	Score	Class	OrdinalRank	Program
gcvb	clpx	0.75632	0	492	IntaRNA
gcvb	eno	0.75493	0	493	IntaRNA
gcvb	pm_rs02840	0.75493	0	494	IntaRNA
gcvb	pm_rs10080	0.75354	0	495	IntaRNA
gcvb	pm_rs06525	0.75215	0	496	IntaRNA
gcvb	znua	0.75215	0	497	IntaRNA
gcvb	pm_rs02235	0.75075	0	498	IntaRNA
gcvb	pm_rs02710	0.75075	0	499	IntaRNA
gcvb	pm_rs09680	0.75075	0	500	IntaRNA
gcvb	pm_rs09800	0.75075	0	501	IntaRNA
gcvb	pm_rs02540	0.74935	0	502	IntaRNA
gcvb	pm_rs03855	0.74935	0	503	IntaRNA
gcvb	pure	0.74935	0	504	IntaRNA
gcvb	pm_rs00015	0.74795	0	505	IntaRNA
gcvb	pm_rs01055	0.74795	0	506	IntaRNA
gcvb	pm_rs03010	0.74795	0	507	IntaRNA
gcvb	pm_rs06755	0.74795	0	508	IntaRNA
gcvb	pm_rs07310	0.74795	0	509	IntaRNA
gcvb	pm_rs08575	0.74795	0	510	IntaRNA
gcvb	pm_rs00105	0.74655	0	511	IntaRNA
gcvb	pm_rs06350	0.74655	0	512	IntaRNA
gcvb	pm_rs02740	0.74514	0	513	IntaRNA
gcvb	pm_rs05035	0.74514	0	514	IntaRNA
gcvb	pm_rs09895	0.74514	0	515	IntaRNA
gcvb	pm_rs02045	0.74373	0	516	IntaRNA
gcvb	pm_rs03290	0.74373	0	517	IntaRNA
gcvb	pm_rs03725	0.74373	0	518	IntaRNA
gcvb	pm_rs05765	0.74373	0	519	IntaRNA
gcvb	pm_rs06025	0.74373	0	520	IntaRNA
gcvb	pm_rs08080	0.74231	0	521	IntaRNA
gcvb	pm_rs02500	0.7409	0	522	IntaRNA
gcvb	pm_rs04395	0.73948	0	523	IntaRNA
gcvb	pm_rs04755	0.73948	0	524	IntaRNA
gcvb	pm_rs00030	0.73805	0	525	IntaRNA
gcvb	pm_rs08020	0.73805	0	526	IntaRNA
gcvb	pm_rs10245	0.73805	0	527	IntaRNA
gcvb	pm_rs00025	0.73663	0	528	IntaRNA
gcvb	pm_rs05600	0.73663	0	529	IntaRNA
gcvb	pm_rs07040	0.73663	0	530	IntaRNA
gcvb	pm_rs07915	0.73663	0	531	IntaRNA
gcvb	pm_rs08285	0.73663	0	532	IntaRNA
gcvb	pm1323	0.73663	0	533	IntaRNA
gcvb	pm_rs07235	0.7352	0	534	IntaRNA
gcvb	fabg	0.73377	0	535	IntaRNA
gcvb	pm_rs01685	0.73377	0	536	IntaRNA
gcvb	pm_rs10105	0.73377	0	537	IntaRNA
gcvb	rplj	0.73377	0	538	IntaRNA
gcvb	pm_rs01400	0.73234	0	539	IntaRNA
gcvb	pm_rs03040	0.73234	0	540	IntaRNA
gcvb	pm_rs03190	0.73234	0	541	IntaRNA
gcvb	pm_rs06535	0.73234	0	542	IntaRNA
gcvb	pm_rs04040	0.7309	0	543	IntaRNA
gcvb	pm_rs08030	0.7309	0	544	IntaRNA
gcvb	pm_rs09690	0.7309	0	545	IntaRNA
gcvb	sspa	0.7309	0	546	IntaRNA
gcvb	pm_rs02025	0.72946	0	547	IntaRNA
gcvb	pm_rs02510	0.72946	0	548	IntaRNA
gcvb	pm_rs04345	0.72946	0	549	IntaRNA
gcvb	pm_rs08815	0.72946	0	550	IntaRNA
gcvb	pm_rs05925	0.72802	0	551	IntaRNA
gcvb	pm_rs09720	0.72802	0	552	IntaRNA
gcvb	pm_rs07415	0.72658	0	553	IntaRNA
gcvb	pm_rs07595	0.72658	0	554	IntaRNA
gcvb	pm_rs08790	0.72658	0	555	IntaRNA
gcvb	pm_rs09655	0.72658	0	556	IntaRNA
gcvb	pm_rs03440	0.72513	0	557	IntaRNA
gcvb	pm_rs06520	0.72513	0	558	IntaRNA
gcvb	pm_rs00970	0.72368	0	559	IntaRNA
gcvb	pm_rs06970	0.72368	0	560	IntaRNA
gcvb	pm_rs02915	0.72223	0	561	IntaRNA
gcvb	pm_rs03480	0.72223	0	562	IntaRNA
gcvb	pm_rs09790	0.72223	0	563	IntaRNA
gcvb	pm_rs09900	0.72223	0	564	IntaRNA
gcvb	pm_rs00775	0.72077	0	565	IntaRNA
gcvb	pm_rs01640	0.72077	0	566	IntaRNA
gcvb	pm_rs06165	0.72077	0	567	IntaRNA
gcvb	pm_rs04015	0.71931	0	568	IntaRNA
gcvb	pm_rs06115	0.71931	0	569	IntaRNA
gcvb	rfad	0.71931	0	570	IntaRNA
gcvb	pm_rs01875	0.71785	0	571	IntaRNA
gcvb	pm_rs02620	0.71785	0	572	IntaRNA
gcvb	pm_rs10255	0.71785	0	573	IntaRNA
gcvb	fumc	0.71639	0	574	IntaRNA
gcvb	hflb	0.71639	0	575	IntaRNA
gcvb	pm_rs08530	0.71639	0	576	IntaRNA
gcvb	oppd	0.71493	0	577	IntaRNA
gcvb	pm_rs02705	0.71493	0	578	IntaRNA
gcvb	pm_rs07190	0.71493	0	579	IntaRNA
gcvb	carb	0.71346	0	580	IntaRNA
gcvb	pm_rs09230	0.71346	0	581	IntaRNA
gcvb	pm_rs09925	0.71346	0	582	IntaRNA
gcvb	pm_rs01655	0.71199	0	583	IntaRNA
gcvb	pm_rs02280	0.71199	0	584	IntaRNA
gcvb	pm_rs03000	0.71199	0	585	IntaRNA
gcvb	pm_rs03740	0.71199	0	586	IntaRNA
gcvb	pm_rs05255	0.71199	0	587	IntaRNA
gcvb	pm_rs06515	0.71199	0	588	IntaRNA
gcvb	pm1124	0.71199	0	589	IntaRNA
gcvb	pm_rs09300	0.71052	0	590	IntaRNA
gcvb	pm_rs00060	0.70904	0	591	IntaRNA
gcvb	pm_rs05780	0.70904	0	592	IntaRNA
gcvb	pm_rs02600	0.70757	0	593	IntaRNA
gcvb	pm_rs07795	0.70757	0	594	IntaRNA
gcvb	pm_rs00215	0.70609	1	595	IntaRNA
gcvb	pm_rs00940	0.70609	0	596	IntaRNA
gcvb	pm_rs04675	0.70609	0	597	IntaRNA
gcvb	pm_rs09320	0.70609	0	598	IntaRNA
gcvb	slma	0.70609	0	599	IntaRNA
gcvb	hisg	0.70461	0	600	IntaRNA
gcvb	pm_rs03970	0.70461	0	601	IntaRNA
gcvb	pm_rs08010	0.70461	0	602	IntaRNA
gcvb	pm_rs00380	0.70312	0	603	IntaRNA
gcvb	pm_rs06095	0.70164	0	604	IntaRNA
gcvb	pm_rs07345	0.70164	0	605	IntaRNA
gcvb	pm_rs00595	0.70015	0	606	IntaRNA
gcvb	pm_rs05000	0.70015	0	607	IntaRNA
gcvb	mglc	0.69866	0	608	IntaRNA
gcvb	pm_rs05940	0.69866	0	609	IntaRNA
gcvb	pm_rs06015	0.69866	0	610	IntaRNA
gcvb	pm_rs07825	0.69866	0	611	IntaRNA
gcvb	pm_rs09015	0.69866	0	612	IntaRNA
gcvb	pm_rs09070	0.69866	0	613	IntaRNA
gcvb	moaa	0.69717	0	614	IntaRNA
gcvb	pm_rs05120	0.69717	0	615	IntaRNA
gcvb	moga	0.69567	0	616	IntaRNA
gcvb	pm_rs02330	0.69567	0	617	IntaRNA
gcvb	pm_rs03965	0.69567	0	618	IntaRNA
gcvb	pm_rs05050	0.69567	0	619	IntaRNA
gcvb	pm_rs06140	0.69567	0	620	IntaRNA
gcvb	pm_rs07995	0.69567	0	621	IntaRNA
gcvb	pm_rs08750	0.69567	0	622	IntaRNA
gcvb	pm_rs09595	0.69567	0	623	IntaRNA
gcvb	pm_rs00275	0.69418	0	624	IntaRNA
gcvb	pm_rs02700	0.69418	0	625	IntaRNA
gcvb	pm_rs06920	0.69418	0	626	IntaRNA
gcvb	pm_rs09845	0.69418	0	627	IntaRNA
gcvb	pm_rs09815	0.69268	0	628	IntaRNA
gcvb	rpmd	0.69268	0	629	IntaRNA
gcvb	pm_rs07500	0.69118	0	630	IntaRNA
gcvb	pm_rs08465	0.69118	0	631	IntaRNA
gcvb	pm_rs06815	0.68967	0	632	IntaRNA
gcvb	pm_rs09575	0.68967	0	633	IntaRNA
gcvb	pm_rs02645	0.68817	0	634	IntaRNA
gcvb	pm_rs02945	0.68817	0	635	IntaRNA
gcvb	pm_rs05260	0.68817	0	636	IntaRNA
gcvb	pm_rs00165	0.68666	0	637	IntaRNA
gcvb	pm_rs04010	0.68666	0	638	IntaRNA
gcvb	pm_rs07875	0.68666	0	639	IntaRNA
gcvb	srla	0.68666	0	640	IntaRNA
gcvb	nusa	0.68364	0	641	IntaRNA
gcvb	pm_rs08805	0.68364	0	642	IntaRNA
gcvb	pm_rs00465	0.68213	0	643	IntaRNA
gcvb	pm_rs00795	0.68213	0	644	IntaRNA
gcvb	pm_rs01940	0.68213	0	645	IntaRNA
gcvb	pm_rs04995	0.68213	0	646	IntaRNA
gcvb	pm_rs06005	0.68213	0	647	IntaRNA
gcvb	pm_rs07755	0.68213	0	648	IntaRNA
gcvb	pm_rs08150	0.68213	0	649	IntaRNA
gcvb	hisd	0.68062	0	650	IntaRNA
gcvb	nudf	0.68062	0	651	IntaRNA
gcvb	pm_rs05280	0.68062	0	652	IntaRNA
gcvb	pm1123	0.68062	0	653	IntaRNA
gcvb	pm_rs00770	0.6791	0	654	IntaRNA
gcvb	pm_rs02390	0.6791	0	655	IntaRNA
gcvb	pm_rs03640	0.6791	0	656	IntaRNA
gcvb	pm_rs04745	0.6791	0	657	IntaRNA
gcvb	pm_rs09280	0.6791	0	658	IntaRNA
gcvb	pm_rs01050	0.67606	0	659	IntaRNA
gcvb	pm_rs05560	0.67606	0	660	IntaRNA
gcvb	pm_rs00880	0.67454	0	661	IntaRNA
gcvb	pm_rs01820	0.67454	0	662	IntaRNA
gcvb	pm_rs02595	0.67454	0	663	IntaRNA
gcvb	pm_rs06655	0.67454	0	664	IntaRNA
gcvb	fief	0.67302	0	665	IntaRNA
gcvb	pm_rs00195	0.67302	0	666	IntaRNA
gcvb	pm_rs04105	0.67302	0	667	IntaRNA
gcvb	pm_rs08880	0.67302	0	668	IntaRNA
gcvb	pm_rs09865	0.67302	0	669	IntaRNA
gcvb	pm_rs02785	0.67149	0	670	IntaRNA
gcvb	pm_rs02755	0.66997	0	671	IntaRNA
gcvb	pm_rs04770	0.66997	0	672	IntaRNA
gcvb	pm_rs05945	0.66997	0	673	IntaRNA
gcvb	pm_rs07005	0.66997	0	674	IntaRNA
gcvb	pm_rs08695	0.66997	0	675	IntaRNA
gcvb	pm_rs09020	0.66844	0	676	IntaRNA
gcvb	murb	0.66691	0	677	IntaRNA
gcvb	pm_rs05730	0.66691	0	678	IntaRNA
gcvb	pm_rs06475	0.66691	0	679	IntaRNA
gcvb	pm_rs02035	0.66538	0	680	IntaRNA
gcvb	pm_rs01385	0.66384	0	681	IntaRNA
gcvb	pm_rs01565	0.66384	0	682	IntaRNA
gcvb	pm_rs05270	0.66384	0	683	IntaRNA
gcvb	pm_rs05665	0.66384	0	684	IntaRNA
gcvb	pm_rs05705	0.66384	0	685	IntaRNA
gcvb	pm_rs08860	0.66384	0	686	IntaRNA
gcvb	rpld	0.66384	0	687	IntaRNA
gcvb	pm_rs04525	0.66231	0	688	IntaRNA
gcvb	pm_rs05320	0.66231	0	689	IntaRNA
gcvb	pm_rs09585	0.66231	0	690	IntaRNA
gcvb	pm_rs01090	0.66077	0	691	IntaRNA
gcvb	pm_rs02375	0.66077	0	692	IntaRNA
gcvb	pm_rs05210	0.66077	0	693	IntaRNA
gcvb	pm_rs05245	0.66077	0	694	IntaRNA
gcvb	pm_rs07580	0.66077	0	695	IntaRNA
gcvb	pm_rs00180	0.65924	0	696	IntaRNA
gcvb	pm0495	0.65924	0	697	IntaRNA
gcvb	pm_rs03815	0.6577	1	698	IntaRNA
gcvb	pm_rs00110	0.6577	0	699	IntaRNA
gcvb	pm_rs01610	0.6577	0	700	IntaRNA
gcvb	pm_rs03345	0.6577	0	701	IntaRNA
gcvb	pm_rs07465	0.6577	0	702	IntaRNA
gcvb	pm_rs08810	0.6577	0	703	IntaRNA
gcvb	pm_rs09455	0.6577	0	704	IntaRNA
gcvb	pm_rs01900	0.65616	0	705	IntaRNA
gcvb	pm_rs06470	0.65616	0	706	IntaRNA
gcvb	pm_rs06500	0.65616	0	707	IntaRNA
gcvb	pm_rs07420	0.65616	0	708	IntaRNA
gcvb	pm_rs02990	0.65461	0	709	IntaRNA
gcvb	pm_rs07305	0.65461	0	710	IntaRNA
gcvb	pm_rs09245	0.65461	0	711	IntaRNA
gcvb	xerc	0.65461	0	712	IntaRNA
gcvb	pm_rs03135	0.65153	1	713	IntaRNA
gcvb	pm_rs04555	0.65153	0	714	IntaRNA
gcvb	pm_rs07950	0.65153	0	715	IntaRNA
gcvb	apah	0.64843	0	716	IntaRNA
gcvb	pm_rs04260	0.64843	0	717	IntaRNA
gcvb	pm_rs05265	0.64843	0	718	IntaRNA
gcvb	pm_rs06990	0.64843	0	719	IntaRNA
gcvb	pm_rs08605	0.64843	0	720	IntaRNA
gcvb	pm_rs00055	0.64688	0	721	IntaRNA
gcvb	pm_rs01720	0.64688	0	722	IntaRNA
gcvb	pm_rs03730	0.64688	0	723	IntaRNA
gcvb	pm_rs05335	0.64533	0	724	IntaRNA
gcvb	pm_rs00955	0.64378	0	725	IntaRNA
gcvb	pm_rs04540	0.64378	0	726	IntaRNA
gcvb	pm_rs08510	0.64378	0	727	IntaRNA
gcvb	pm_rs10230	0.64378	0	728	IntaRNA
gcvb	pm1141	0.64378	0	729	IntaRNA
gcvb	aspa	0.64223	0	730	IntaRNA
gcvb	pm_rs02220	0.64223	0	731	IntaRNA
gcvb	pm_rs04670	0.64223	0	732	IntaRNA
gcvb	pm_rs06460	0.64223	0	733	IntaRNA
gcvb	pm_rs08155	0.64223	0	734	IntaRNA
gcvb	dnag	0.64068	0	735	IntaRNA
gcvb	pm_rs07195	0.64068	0	736	IntaRNA
gcvb	pm_rs08145	0.64068	0	737	IntaRNA
gcvb	pm_rs09190	0.64068	0	738	IntaRNA
gcvb	rplq	0.64068	0	739	IntaRNA
gcvb	lyss	0.63912	0	740	IntaRNA
gcvb	pm_rs02345	0.63912	0	741	IntaRNA
gcvb	pm_rs04295	0.63912	0	742	IntaRNA
gcvb	pm_rs04560	0.63912	0	743	IntaRNA
gcvb	pm_rs02185	0.63757	0	744	IntaRNA
gcvb	pm_rs04855	0.63757	0	745	IntaRNA
gcvb	pm_rs06615	0.63757	0	746	IntaRNA
gcvb	pm_rs04570	0.63601	0	747	IntaRNA
gcvb	pm_rs06110	0.63601	0	748	IntaRNA
gcvb	pm_rs06170	0.63601	0	749	IntaRNA
gcvb	pm_rs08300	0.63601	0	750	IntaRNA
gcvb	pm_rs08265	0.63445	0	751	IntaRNA
gcvb	pm_rs08455	0.63445	0	752	IntaRNA
gcvb	murp	0.63133	0	753	IntaRNA
gcvb	pm_rs01315	0.63133	0	754	IntaRNA
gcvb	pm_rs01650	0.63133	0	755	IntaRNA
gcvb	pm_rs02320	0.63133	0	756	IntaRNA
gcvb	pm_rs02565	0.63133	0	757	IntaRNA
gcvb	pm_rs04265	0.63133	0	758	IntaRNA
gcvb	pm_rs08075	0.63133	0	759	IntaRNA
gcvb	pm_rs09975	0.62977	0	760	IntaRNA
gcvb	pm_rs07090	0.62821	0	761	IntaRNA
gcvb	pm_rs07425	0.62821	0	762	IntaRNA
gcvb	pm_rs07880	0.62821	0	763	IntaRNA
gcvb	pm_rs08930	0.62821	0	764	IntaRNA
gcvb	pm_rs08035	0.62665	0	765	IntaRNA
gcvb	ruvc	0.62665	0	766	IntaRNA
gcvb	pm_rs02065	0.62509	0	767	IntaRNA
gcvb	pm_rs06830	0.62509	0	768	IntaRNA
gcvb	pm_rs09625	0.62509	0	769	IntaRNA
gcvb	pm_rs05505	0.62352	0	770	IntaRNA
gcvb	pm_rs07390	0.62352	0	771	IntaRNA
gcvb	pm_rs09710	0.62352	0	772	IntaRNA
gcvb	pm_rs06265	0.62196	1	773	IntaRNA
gcvb	pm_rs01005	0.62196	0	774	IntaRNA
gcvb	pm_rs01990	0.62196	0	775	IntaRNA
gcvb	pm_rs08215	0.62196	0	776	IntaRNA
gcvb	pm_rs09565	0.62196	0	777	IntaRNA
gcvb	pm_rs00990	0.62039	0	778	IntaRNA
gcvb	pm_rs01150	0.62039	0	779	IntaRNA
gcvb	pm_rs03605	0.62039	0	780	IntaRNA
gcvb	pm_rs03620	0.62039	0	781	IntaRNA
gcvb	pm_rs04490	0.62039	0	782	IntaRNA
gcvb	pm_rs06040	0.62039	0	783	IntaRNA
gcvb	pm_rs00930	0.61882	0	784	IntaRNA
gcvb	pm_rs10345	0.61882	0	785	IntaRNA
gcvb	pm_rs03390	0.61726	0	786	IntaRNA
gcvb	pm_rs07535	0.61726	0	787	IntaRNA
gcvb	pm_rs07720	0.61726	0	788	IntaRNA
gcvb	rrmj	0.61726	0	789	IntaRNA
gcvb	tgt	0.61726	0	790	IntaRNA
gcvb	thrs	0.61726	0	791	IntaRNA
gcvb	pm_rs04870	0.61569	0	792	IntaRNA
gcvb	pm_rs05685	0.61569	0	793	IntaRNA
gcvb	pm_rs07990	0.61569	0	794	IntaRNA
gcvb	pm_rs06980	0.61412	0	795	IntaRNA
gcvb	pm_rs09835	0.61412	0	796	IntaRNA
gcvb	pm_rs04210	0.61255	0	797	IntaRNA
gcvb	pm_rs06640	0.61255	0	798	IntaRNA
gcvb	pm_rs09485	0.61255	0	799	IntaRNA
gcvb	pm_rs02690	0.61098	0	800	IntaRNA
gcvb	pm_rs02995	0.61098	0	801	IntaRNA
gcvb	pm_rs05970	0.61098	0	802	IntaRNA
gcvb	pm_rs10315	0.61098	0	803	IntaRNA
gcvb	pm_rs02080	0.60941	0	804	IntaRNA
gcvb	pm_rs04660	0.60941	0	805	IntaRNA
gcvb	pm_rs07590	0.60941	0	806	IntaRNA
gcvb	pm_rs07645	0.60941	0	807	IntaRNA
gcvb	pm_rs08600	0.60941	0	808	IntaRNA
gcvb	pm_rs00495	0.60784	0	809	IntaRNA
gcvb	pm_rs02005	0.60784	0	810	IntaRNA
gcvb	pm_rs01735	0.60626	0	811	IntaRNA
gcvb	pm_rs02640	0.60626	0	812	IntaRNA
gcvb	pm_rs04125	0.60626	0	813	IntaRNA
gcvb	pm_rs07650	0.60626	0	814	IntaRNA
gcvb	pm_rs08515	0.60626	0	815	IntaRNA
gcvb	rph	0.60626	0	816	IntaRNA
gcvb	pm_rs07435	0.60469	0	817	IntaRNA
gcvb	pm_rs09825	0.60469	0	818	IntaRNA
gcvb	pm_rs01930	0.60312	0	819	IntaRNA
gcvb	pm_rs09890	0.60312	0	820	IntaRNA
gcvb	pm_rs01835	0.60154	0	821	IntaRNA
gcvb	pm_rs02490	0.60154	0	822	IntaRNA
gcvb	pm_rs01185	0.59997	0	823	IntaRNA
gcvb	pm_rs00900	0.59839	0	824	IntaRNA
gcvb	pm_rs06160	0.59839	0	825	IntaRNA
gcvb	pm_rs08835	0.59839	0	826	IntaRNA
gcvb	pm_rs05365	0.59524	0	827	IntaRNA
gcvb	pm_rs07160	0.59524	0	828	IntaRNA
gcvb	pm0415	0.59524	0	829	IntaRNA
gcvb	leud	0.59367	0	830	IntaRNA
gcvb	pm_rs02300	0.59367	0	831	IntaRNA
gcvb	pm_rs04365	0.59367	0	832	IntaRNA
gcvb	pm_rs06670	0.59367	0	833	IntaRNA
gcvb	pm_rs08045	0.59367	0	834	IntaRNA
gcvb	pm_rs08230	0.59367	0	835	IntaRNA
gcvb	pm_rs08410	0.59367	0	836	IntaRNA
gcvb	pm_rs08685	0.59367	0	837	IntaRNA
gcvb	pm_rs09395	0.59367	0	838	IntaRNA
gcvb	pm_rs00325	0.59209	0	839	IntaRNA
gcvb	pm_rs08380	0.59209	0	840	IntaRNA
gcvb	pm_rs09510	0.59209	0	841	IntaRNA
gcvb	pm_rs01275	0.59051	0	842	IntaRNA
gcvb	pm_rs09430	0.59051	0	843	IntaRNA
gcvb	pm_rs09605	0.59051	0	844	IntaRNA
gcvb	pm_rs02920	0.58894	0	845	IntaRNA
gcvb	pm_rs00245	0.58736	0	846	IntaRNA
gcvb	pm_rs07985	0.58736	0	847	IntaRNA
gcvb	naga	0.58578	0	848	IntaRNA
gcvb	pm_rs00505	0.58578	0	849	IntaRNA
gcvb	pm_rs08620	0.58578	0	850	IntaRNA
gcvb	pm_rs08710	0.58578	0	851	IntaRNA
gcvb	pm_rs00630	0.5842	0	852	IntaRNA
gcvb	pm_rs06630	0.5842	0	853	IntaRNA
gcvb	pm_rs09540	0.5842	0	854	IntaRNA
gcvb	fusa	0.58263	0	855	IntaRNA
gcvb	pm_rs00455	0.58263	0	856	IntaRNA
gcvb	pm_rs05275	0.58263	0	857	IntaRNA
gcvb	pyrg	0.58263	0	858	IntaRNA
gcvb	pm_rs01570	0.58105	0	859	IntaRNA
gcvb	pm_rs06435	0.58105	0	860	IntaRNA
gcvb	pm_rs07220	0.58105	0	861	IntaRNA
gcvb	pm_rs07440	0.58105	0	862	IntaRNA
gcvb	nhab	0.57947	0	863	IntaRNA
gcvb	pm_rs04190	0.57947	0	864	IntaRNA
gcvb	pm_rs09635	0.57947	0	865	IntaRNA
gcvb	succ	0.57947	0	866	IntaRNA
gcvb	pm_rs03895	0.57789	0	867	IntaRNA
gcvb	ihfb	0.57631	0	868	IntaRNA
gcvb	pm_rs05710	0.57631	0	869	IntaRNA
gcvb	purn	0.57631	0	870	IntaRNA
gcvb	pm_rs05650	0.57316	0	871	IntaRNA
gcvb	pm_rs06105	0.57316	0	872	IntaRNA
gcvb	pm_rs09985	0.57316	0	873	IntaRNA
gcvb	pm1084	0.57316	0	874	IntaRNA
gcvb	pm_rs04280	0.57158	0	875	IntaRNA
gcvb	pm_rs07070	0.57158	0	876	IntaRNA
gcvb	pm_rs07860	0.57158	0	877	IntaRNA
gcvb	pm_rs00140	0.57	0	878	IntaRNA
gcvb	pm_rs04085	0.57	0	879	IntaRNA
gcvb	pm_rs10015	0.57	0	880	IntaRNA
gcvb	pm0309	0.57	0	881	IntaRNA
gcvb	mepa	0.56842	0	882	IntaRNA
gcvb	pm_rs05285	0.56842	0	883	IntaRNA
gcvb	pm_rs08365	0.56842	0	884	IntaRNA
gcvb	pm0310	0.56842	0	885	IntaRNA
gcvb	pm_rs01955	0.56684	1	886	IntaRNA
gcvb	pm_rs04005	0.56684	0	887	IntaRNA
gcvb	pm_rs07080	0.56684	0	888	IntaRNA
gcvb	pm_rs08470	0.56684	0	889	IntaRNA
gcvb	pm_rs03710	0.56527	0	890	IntaRNA
gcvb	pm_rs04330	0.56527	0	891	IntaRNA
gcvb	pm_rs05420	0.56527	0	892	IntaRNA
gcvb	pm_rs07400	0.56527	0	893	IntaRNA
gcvb	pm_rs09270	0.56527	0	894	IntaRNA
gcvb	pm_rs00415	0.56369	0	895	IntaRNA
gcvb	pm_rs07085	0.56369	0	896	IntaRNA
gcvb	pm_rs08140	0.56369	0	897	IntaRNA
gcvb	pm_rs04195	0.56211	1	898	IntaRNA
gcvb	hema	0.56211	0	899	IntaRNA
gcvb	pm_rs08440	0.56211	0	900	IntaRNA
gcvb	pm_rs10275	0.56211	0	901	IntaRNA
gcvb	pm_rs04470	0.56053	0	902	IntaRNA
gcvb	pm_rs06760	0.56053	0	903	IntaRNA
gcvb	pm_rs09775	0.56053	0	904	IntaRNA
gcvb	pm_rs05595	0.55895	0	905	IntaRNA
gcvb	pm_rs10210	0.55895	0	906	IntaRNA
gcvb	pm_rs05040	0.55738	0	907	IntaRNA
gcvb	pm_rs07920	0.55738	0	908	IntaRNA
gcvb	pm_rs09120	0.55738	0	909	IntaRNA
gcvb	pm_rs03500	0.5558	0	910	IntaRNA
gcvb	pm_rs07840	0.5558	0	911	IntaRNA
gcvb	pm_rs10280	0.5558	0	912	IntaRNA
gcvb	pm_rs00205	0.55265	0	913	IntaRNA
gcvb	pm_rs09490	0.55265	0	914	IntaRNA
gcvb	pm_rs00080	0.54949	0	915	IntaRNA
gcvb	pm_rs05975	0.54949	0	916	IntaRNA
gcvb	pm_rs00425	0.54792	0	917	IntaRNA
gcvb	pm_rs05550	0.54792	0	918	IntaRNA
gcvb	pm_rs09065	0.54792	0	919	IntaRNA
gcvb	rho	0.54792	0	920	IntaRNA
gcvb	liga	0.54634	0	921	IntaRNA
gcvb	pm_rs05165	0.54634	0	922	IntaRNA
gcvb	pm_rs07530	0.54634	0	923	IntaRNA
gcvb	pm_rs08770	0.54634	0	924	IntaRNA
gcvb	pm_rs09380	0.54634	0	925	IntaRNA
gcvb	pm_rs01680	0.54477	0	926	IntaRNA
gcvb	pm_rs00640	0.54319	0	927	IntaRNA
gcvb	pm_rs04245	0.54319	0	928	IntaRNA
gcvb	pm_rs02535	0.54162	0	929	IntaRNA
gcvb	pm_rs04000	0.54162	0	930	IntaRNA
gcvb	pm_rs04580	0.54162	0	931	IntaRNA
gcvb	pm_rs06200	0.54005	0	932	IntaRNA
gcvb	pm_rs09830	0.54005	0	933	IntaRNA
gcvb	pm0854	0.54005	0	934	IntaRNA
gcvb	pm_rs00045	0.53847	0	935	IntaRNA
gcvb	pm_rs01025	0.53847	0	936	IntaRNA
gcvb	pm_rs03575	0.53847	0	937	IntaRNA
gcvb	pm_rs05450	0.53847	0	938	IntaRNA
gcvb	pm_rs08865	0.53847	0	939	IntaRNA
gcvb	pm_rs01905	0.5369	0	940	IntaRNA
gcvb	pm_rs05680	0.53533	0	941	IntaRNA
gcvb	pm_rs09620	0.53533	0	942	IntaRNA
gcvb	pm_rs00840	0.53376	0	943	IntaRNA
gcvb	pm_rs06420	0.53376	0	944	IntaRNA
gcvb	pm_rs07660	0.53376	0	945	IntaRNA
gcvb	pm_rs08330	0.53376	0	946	IntaRNA
gcvb	pm_rs09840	0.53376	0	947	IntaRNA
gcvb	pm_rs00265	0.53219	0	948	IntaRNA
gcvb	pm_rs04875	0.53219	0	949	IntaRNA
gcvb	lldd	0.53062	0	950	IntaRNA
gcvb	pm_rs00175	0.53062	0	951	IntaRNA
gcvb	pm_rs07855	0.53062	0	952	IntaRNA
gcvb	dppd	0.52905	0	953	IntaRNA
gcvb	pm_rs03150	0.52905	0	954	IntaRNA
gcvb	pm_rs03435	0.52905	0	955	IntaRNA
gcvb	pm_rs06950	0.52905	0	956	IntaRNA
gcvb	pm_rs07555	0.52905	0	957	IntaRNA
gcvb	pm_rs09140	0.52905	0	958	IntaRNA
gcvb	rbfa	0.52905	0	959	IntaRNA
gcvb	pm_rs09945	0.52748	0	960	IntaRNA
gcvb	pm_rs04680	0.52591	0	961	IntaRNA
gcvb	pm_rs06555	0.52591	0	962	IntaRNA
gcvb	pm_rs08780	0.52591	0	963	IntaRNA
gcvb	phet	0.52434	0	964	IntaRNA
gcvb	pm_rs05965	0.52434	0	965	IntaRNA
gcvb	pm_rs06735	0.52434	0	966	IntaRNA
gcvb	pm_rs01065	0.52278	0	967	IntaRNA
gcvb	pm_rs07525	0.52278	0	968	IntaRNA
gcvb	pm1937	0.52278	0	969	IntaRNA
gcvb	pm_rs00360	0.52121	0	970	IntaRNA
gcvb	pm_rs08800	0.52121	0	971	IntaRNA
gcvb	pm_rs08885	0.52121	0	972	IntaRNA
gcvb	pm_rs06910	0.51965	0	973	IntaRNA
gcvb	pm_rs00520	0.51808	0	974	IntaRNA
gcvb	pm_rs01020	0.51808	0	975	IntaRNA
gcvb	pm_rs02060	0.51808	0	976	IntaRNA
gcvb	pm_rs03810	0.51808	0	977	IntaRNA
gcvb	pm_rs07375	0.51808	0	978	IntaRNA
gcvb	pm_rs02845	0.51652	0	979	IntaRNA
gcvb	pm0682	0.51652	0	980	IntaRNA
gcvb	pm_rs00200	0.51496	0	981	IntaRNA
gcvb	pm_rs02760	0.51496	0	982	IntaRNA
